"env","genome","seqid","Cas_id","type","subtype"
"skin_mag","SAMPLE_2800_bin_26","NODE_67157_length_1878_cov_3.086670","NODE_67157_length_1878_cov_3.086670@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2800_bin_32","NODE_3569_length_13021_cov_10.606818","NODE_3569_length_13021_cov_10.606818@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2800_bin_32","NODE_3569_length_13021_cov_10.606818","NODE_3569_length_13021_cov_10.606818@CAS:2","TypeIII","TypeIIIB"
"skin_mag","SAMPLE_2800_bin_32","NODE_3569_length_13021_cov_10.606818","NODE_3569_length_13021_cov_10.606818@CAS:3","TypeIII","TypeIIIU"
"skin_mag","SAMPLE_2800_bin_32","NODE_3569_length_13021_cov_10.606818","NODE_3569_length_13021_cov_10.606818@CAS:4","TypeI","TypeIC"
"skin_mag","SAMPLE_2800_bin_32","NODE_4711_length_10823_cov_9.061014","NODE_4711_length_10823_cov_9.061014@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2800_bin_4","NODE_4509_length_11153_cov_17.463867","NODE_4509_length_11153_cov_17.463867@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2800_bin_4","NODE_4509_length_11153_cov_17.463867","NODE_4509_length_11153_cov_17.463867@CAS:2","TypeIII","TypeIIIA"
"skin_mag","SAMPLE_2800_bin_45","NODE_31254_length_3073_cov_7.504970","NODE_31254_length_3073_cov_7.504970@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2800_bin_55","NODE_1_length_777460_cov_13.784169","NODE_1_length_777460_cov_13.784169@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2800_bin_55","NODE_48_length_167022_cov_14.436002","NODE_48_length_167022_cov_14.436002@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2800_bin_56","NODE_2042_length_18943_cov_7.195203","NODE_2042_length_18943_cov_7.195203@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2800_bin_56","NODE_2042_length_18943_cov_7.195203","NODE_2042_length_18943_cov_7.195203@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2800_bin_62","NODE_1738_length_21090_cov_25.230806","NODE_1738_length_21090_cov_25.230806@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2800_bin_64","NODE_849_length_32777_cov_6.972893","NODE_849_length_32777_cov_6.972893@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2800_bin_64","NODE_849_length_32777_cov_6.972893","NODE_849_length_32777_cov_6.972893@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_2800_bin_81","NODE_1851_length_20199_cov_5.921118","NODE_1851_length_20199_cov_5.921118@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2801_bin_20","NODE_363_length_22657_cov_9.322317","NODE_363_length_22657_cov_9.322317@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2801_bin_20","NODE_363_length_22657_cov_9.322317","NODE_363_length_22657_cov_9.322317@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_10","NODE_1121_length_26739_cov_7.479951","NODE_1121_length_26739_cov_7.479951@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_10","NODE_1121_length_26739_cov_7.479951","NODE_1121_length_26739_cov_7.479951@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_2802_bin_14","NODE_3753_length_9424_cov_8.133419","NODE_3753_length_9424_cov_8.133419@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_14","NODE_3753_length_9424_cov_8.133419","NODE_3753_length_9424_cov_8.133419@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2802_bin_16","NODE_13806_length_3560_cov_6.638802","NODE_13806_length_3560_cov_6.638802@CAS:1","TypeIII","TypeIIIU"
"skin_mag","SAMPLE_2802_bin_16","NODE_19606_length_2810_cov_5.293285","NODE_19606_length_2810_cov_5.293285@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_16","NODE_19606_length_2810_cov_5.293285","NODE_19606_length_2810_cov_5.293285@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2802_bin_16","NODE_25568_length_2355_cov_4.901304","NODE_25568_length_2355_cov_4.901304@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2802_bin_21","NODE_392_length_52655_cov_7.136426","NODE_392_length_52655_cov_7.136426@CAS:1","TypeI","TypeIF"
"skin_mag","SAMPLE_2802_bin_36","NODE_898_length_31679_cov_26.365197","NODE_898_length_31679_cov_26.365197@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_36","NODE_898_length_31679_cov_26.365197","NODE_898_length_31679_cov_26.365197@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2802_bin_36","NODE_1257_length_24445_cov_20.988315","NODE_1257_length_24445_cov_20.988315@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_36","NODE_1257_length_24445_cov_20.988315","NODE_1257_length_24445_cov_20.988315@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_2802_bin_38","NODE_5777_length_6677_cov_10.153730","NODE_5777_length_6677_cov_10.153730@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_40","NODE_404_length_52147_cov_11.602914","NODE_404_length_52147_cov_11.602914@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_40","NODE_404_length_52147_cov_11.602914","NODE_404_length_52147_cov_11.602914@CAS:2","TypeIII","TypeIIIB"
"skin_mag","SAMPLE_2802_bin_40","NODE_404_length_52147_cov_11.602914","NODE_404_length_52147_cov_11.602914@CAS:3","TypeIII","TypeIIIA"
"skin_mag","SAMPLE_2802_bin_40","NODE_1192_length_25506_cov_11.662332","NODE_1192_length_25506_cov_11.662332@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_40","NODE_1192_length_25506_cov_11.662332","NODE_1192_length_25506_cov_11.662332@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2802_bin_47","NODE_263_length_64727_cov_24.460617","NODE_263_length_64727_cov_24.460617@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_47","NODE_263_length_64727_cov_24.460617","NODE_263_length_64727_cov_24.460617@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2802_bin_47","NODE_1433_length_21782_cov_25.462374","NODE_1433_length_21782_cov_25.462374@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_48","NODE_3239_length_10609_cov_8.425052","NODE_3239_length_10609_cov_8.425052@CAS:1","TypeII","TypeIIU"
"skin_mag","SAMPLE_2802_bin_5","NODE_337_length_57255_cov_16.310839","NODE_337_length_57255_cov_16.310839@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_50","NODE_707_length_36748_cov_7.698362","NODE_707_length_36748_cov_7.698362@CAS:1","Type","TypeU"
"skin_mag","SAMPLE_2802_bin_52","NODE_3704_length_9516_cov_4.987528","NODE_3704_length_9516_cov_4.987528@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_52","NODE_3704_length_9516_cov_4.987528","NODE_3704_length_9516_cov_4.987528@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2802_bin_58","NODE_4245_length_8502_cov_5.701314","NODE_4245_length_8502_cov_5.701314@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_60","NODE_6277_length_6275_cov_2.959003","NODE_6277_length_6275_cov_2.959003@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2802_bin_9","NODE_94_length_100673_cov_21.552754","NODE_94_length_100673_cov_21.552754@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2802_bin_9","NODE_94_length_100673_cov_21.552754","NODE_94_length_100673_cov_21.552754@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_2803_bin_3","NODE_68_length_35923_cov_18.973876","NODE_68_length_35923_cov_18.973876@CAS:1","TypeI","TypeIU"
"skin_mag","SAMPLE_2803_bin_3","NODE_68_length_35923_cov_18.973876","NODE_68_length_35923_cov_18.973876@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2803_bin_3","NODE_68_length_35923_cov_18.973876","NODE_68_length_35923_cov_18.973876@CAS:3","TypeI","TypeID"
"skin_mag","SAMPLE_2803_bin_3","NODE_70_length_35414_cov_21.528098","NODE_70_length_35414_cov_21.528098@CAS:1","TypeI","TypeIU"
"skin_mag","SAMPLE_2803_bin_3","NODE_70_length_35414_cov_21.528098","NODE_70_length_35414_cov_21.528098@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2806_bin_11","NODE_1362_length_21751_cov_24.277010","NODE_1362_length_21751_cov_24.277010@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2806_bin_11","NODE_1362_length_21751_cov_24.277010","NODE_1362_length_21751_cov_24.277010@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_2806_bin_12","NODE_3220_length_11891_cov_33.928439","NODE_3220_length_11891_cov_33.928439@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2806_bin_12","NODE_3220_length_11891_cov_33.928439","NODE_3220_length_11891_cov_33.928439@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2806_bin_20","NODE_10382_length_4783_cov_9.314509","NODE_10382_length_4783_cov_9.314509@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2806_bin_20","NODE_10382_length_4783_cov_9.314509","NODE_10382_length_4783_cov_9.314509@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_2806_bin_22","NODE_287_length_50274_cov_21.142795","NODE_287_length_50274_cov_21.142795@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2806_bin_22","NODE_2238_length_15576_cov_22.567940","NODE_2238_length_15576_cov_22.567940@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2806_bin_22","NODE_2238_length_15576_cov_22.567940","NODE_2238_length_15576_cov_22.567940@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2806_bin_22","NODE_4555_length_9047_cov_23.023577","NODE_4555_length_9047_cov_23.023577@CAS:1","TypeI","TypeIF"
"skin_mag","SAMPLE_2806_bin_22","NODE_6943_length_6533_cov_22.276011","NODE_6943_length_6533_cov_22.276011@CAS:1","TypeI","TypeIF"
"skin_mag","SAMPLE_2806_bin_32","NODE_72_length_89241_cov_10.502702","NODE_72_length_89241_cov_10.502702@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2806_bin_32","NODE_72_length_89241_cov_10.502702","NODE_72_length_89241_cov_10.502702@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_2806_bin_36","NODE_609_length_35638_cov_8.946969","NODE_609_length_35638_cov_8.946969@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2806_bin_36","NODE_609_length_35638_cov_8.946969","NODE_609_length_35638_cov_8.946969@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2806_bin_37","NODE_12_length_166672_cov_29.055571","NODE_12_length_166672_cov_29.055571@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2806_bin_37","NODE_557_length_36859_cov_26.531545","NODE_557_length_36859_cov_26.531545@CAS:1","TypeIII","TypeIIIU"
"skin_mag","SAMPLE_2806_bin_37","NODE_2177_length_15843_cov_35.056942","NODE_2177_length_15843_cov_35.056942@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2806_bin_44","NODE_1758_length_18428_cov_5.921679","NODE_1758_length_18428_cov_5.921679@CAS:1","TypeI","TypeIF"
"skin_mag","SAMPLE_2806_bin_45","NODE_6547_length_6829_cov_21.357839","NODE_6547_length_6829_cov_21.357839@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_13","NODE_147_length_69776_cov_36.129129","NODE_147_length_69776_cov_36.129129@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_13","NODE_147_length_69776_cov_36.129129","NODE_147_length_69776_cov_36.129129@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_2808_bin_16","NODE_1635_length_14949_cov_4.236471","NODE_1635_length_14949_cov_4.236471@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_17","NODE_136_length_74959_cov_35.233793","NODE_136_length_74959_cov_35.233793@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2808_bin_17","NODE_136_length_74959_cov_35.233793","NODE_136_length_74959_cov_35.233793@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_19","NODE_310_length_45245_cov_17.229166","NODE_310_length_45245_cov_17.229166@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2808_bin_19","NODE_310_length_45245_cov_17.229166","NODE_310_length_45245_cov_17.229166@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_20","NODE_94_length_84502_cov_79.401980","NODE_94_length_84502_cov_79.401980@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_20","NODE_102_length_82297_cov_91.310377","NODE_102_length_82297_cov_91.310377@CAS:1","TypeI","TypeID"
"skin_mag","SAMPLE_2808_bin_21","NODE_604_length_31034_cov_9.862713","NODE_604_length_31034_cov_9.862713@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2808_bin_21","NODE_604_length_31034_cov_9.862713","NODE_604_length_31034_cov_9.862713@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_28","NODE_1902_length_13158_cov_27.877433","NODE_1902_length_13158_cov_27.877433@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2808_bin_28","NODE_1902_length_13158_cov_27.877433","NODE_1902_length_13158_cov_27.877433@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_3","NODE_1013_length_21624_cov_10.900830","NODE_1013_length_21624_cov_10.900830@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_32","NODE_20_length_152155_cov_32.966259","NODE_20_length_152155_cov_32.966259@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2808_bin_32","NODE_20_length_152155_cov_32.966259","NODE_20_length_152155_cov_32.966259@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_38","NODE_217_length_57456_cov_50.961272","NODE_217_length_57456_cov_50.961272@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2808_bin_38","NODE_217_length_57456_cov_50.961272","NODE_217_length_57456_cov_50.961272@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_40","NODE_2965_length_8861_cov_9.137633","NODE_2965_length_8861_cov_9.137633@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2808_bin_40","NODE_2965_length_8861_cov_9.137633","NODE_2965_length_8861_cov_9.137633@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2808_bin_8","NODE_1761_length_13972_cov_33.037364","NODE_1761_length_13972_cov_33.037364@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2808_bin_8","NODE_1761_length_13972_cov_33.037364","NODE_1761_length_13972_cov_33.037364@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2809_bin_11","NODE_106_length_67014_cov_27.129019","NODE_106_length_67014_cov_27.129019@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2809_bin_11","NODE_458_length_23106_cov_24.206412","NODE_458_length_23106_cov_24.206412@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2809_bin_11","NODE_458_length_23106_cov_24.206412","NODE_458_length_23106_cov_24.206412@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2809_bin_12","NODE_159_length_52285_cov_88.683649","NODE_159_length_52285_cov_88.683649@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2809_bin_12","NODE_372_length_26676_cov_115.333534","NODE_372_length_26676_cov_115.333534@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2809_bin_12","NODE_372_length_26676_cov_115.333534","NODE_372_length_26676_cov_115.333534@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2809_bin_20","NODE_738_length_16456_cov_5.542223","NODE_738_length_16456_cov_5.542223@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2809_bin_20","NODE_738_length_16456_cov_5.542223","NODE_738_length_16456_cov_5.542223@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2809_bin_21","NODE_122_length_60065_cov_17.546242","NODE_122_length_60065_cov_17.546242@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2809_bin_21","NODE_122_length_60065_cov_17.546242","NODE_122_length_60065_cov_17.546242@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2809_bin_21","NODE_241_length_38162_cov_18.299341","NODE_241_length_38162_cov_18.299341@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2809_bin_7","NODE_665_length_17448_cov_4.545449","NODE_665_length_17448_cov_4.545449@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2809_bin_7","NODE_665_length_17448_cov_4.545449","NODE_665_length_17448_cov_4.545449@CAS:2","TypeII","TypeIIA"
"skin_mag","SAMPLE_2809_bin_7","NODE_665_length_17448_cov_4.545449","NODE_665_length_17448_cov_4.545449@CAS:3","TypeII","TypeIIU"
"skin_mag","SAMPLE_2809_bin_7","NODE_945_length_13889_cov_6.777938","NODE_945_length_13889_cov_6.777938@CAS:1","TypeI","TypeIC"
"skin_mag","SAMPLE_2810_bin.8","NODE_2013_length_4592_cov_9.637646","NODE_2013_length_4592_cov_9.637646@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2810_bin.8","NODE_2013_length_4592_cov_9.637646","NODE_2013_length_4592_cov_9.637646@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_2811_bin.1","NODE_3584_length_6799_cov_8.178233","NODE_3584_length_6799_cov_8.178233@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2811_bin.15","NODE_3156_length_7233_cov_8.447757","NODE_3156_length_7233_cov_8.447757@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2811_bin.15","NODE_3156_length_7233_cov_8.447757","NODE_3156_length_7233_cov_8.447757@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2811_bin.17","NODE_6311_length_5032_cov_12.251758","NODE_6311_length_5032_cov_12.251758@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2811_bin.19","NODE_809_length_14666_cov_8.257751","NODE_809_length_14666_cov_8.257751@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2811_bin.19","NODE_809_length_14666_cov_8.257751","NODE_809_length_14666_cov_8.257751@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_2811_bin.19","NODE_894_length_13984_cov_8.709024","NODE_894_length_13984_cov_8.709024@CAS:1","TypeIII","TypeIIIU"
"skin_mag","SAMPLE_2811_bin.19","NODE_894_length_13984_cov_8.709024","NODE_894_length_13984_cov_8.709024@CAS:2","TypeIII","TypeIIIA"
"skin_mag","SAMPLE_2811_bin.19","NODE_21976_length_2342_cov_8.792742","NODE_21976_length_2342_cov_8.792742@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2811_bin.2","NODE_7329_length_4603_cov_4.308707","NODE_7329_length_4603_cov_4.308707@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2811_bin.2","NODE_7329_length_4603_cov_4.308707","NODE_7329_length_4603_cov_4.308707@CAS:2","TypeIII","TypeIIIU"
"skin_mag","SAMPLE_2811_bin.23","NODE_73_length_69788_cov_51.163079","NODE_73_length_69788_cov_51.163079@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2811_bin.23","NODE_73_length_69788_cov_51.163079","NODE_73_length_69788_cov_51.163079@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2811_bin.5","NODE_6_length_233448_cov_82.438582","NODE_6_length_233448_cov_82.438582@CAS:1","TypeI","TypeIU"
"skin_mag","SAMPLE_2811_bin.5","NODE_6_length_233448_cov_82.438582","NODE_6_length_233448_cov_82.438582@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2811_bin.5","NODE_19_length_172512_cov_80.230666","NODE_19_length_172512_cov_80.230666@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2811_bin.5","NODE_30_length_115849_cov_83.816787","NODE_30_length_115849_cov_83.816787@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2811_bin.5","NODE_30_length_115849_cov_83.816787","NODE_30_length_115849_cov_83.816787@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2811_bin.8","NODE_410_length_21612_cov_48.021246","NODE_410_length_21612_cov_48.021246@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2811_bin.8","NODE_410_length_21612_cov_48.021246","NODE_410_length_21612_cov_48.021246@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2812_bin.1","NODE_7_length_137535_cov_50.097280","NODE_7_length_137535_cov_50.097280@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2812_bin.1","NODE_7_length_137535_cov_50.097280","NODE_7_length_137535_cov_50.097280@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2813_bin.2","NODE_163_length_10757_cov_15.222762","NODE_163_length_10757_cov_15.222762@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_2813_bin.2","NODE_163_length_10757_cov_15.222762","NODE_163_length_10757_cov_15.222762@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_2813_bin.2","NODE_442_length_5510_cov_23.931806","NODE_442_length_5510_cov_23.931806@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_2813_bin.2","NODE_442_length_5510_cov_23.931806","NODE_442_length_5510_cov_23.931806@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_2815_bin.17","NODE_1154_length_11044_cov_11.895987","NODE_1154_length_11044_cov_11.895987@CAS:1","TypeI","TypeIU"
"skin_mag","SAMPLE_2815_bin.17","NODE_1154_length_11044_cov_11.895987","NODE_1154_length_11044_cov_11.895987@CAS:2","TypeI","TypeID"
"skin_mag","SAMPLE_2815_bin.20","NODE_492_length_22489_cov_15.373317","NODE_492_length_22489_cov_15.373317@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_3_bin.1","NODE_200_length_6185_cov_4.181892","NODE_200_length_6185_cov_4.181892@CAS:1","TypeI","TypeIU"
"skin_mag","SAMPLE_3_bin.1","NODE_200_length_6185_cov_4.181892","NODE_200_length_6185_cov_4.181892@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_3_bin.1","NODE_200_length_6185_cov_4.181892","NODE_200_length_6185_cov_4.181892@CAS:3","TypeI","TypeID"
"skin_mag","SAMPLE_374_bin.8","NODE_67_length_57456_cov_14.975959","NODE_67_length_57456_cov_14.975959@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_374_bin.8","NODE_67_length_57456_cov_14.975959","NODE_67_length_57456_cov_14.975959@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_374_bin.9","NODE_231_length_26126_cov_6.673584","NODE_231_length_26126_cov_6.673584@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_374_bin.9","NODE_231_length_26126_cov_6.673584","NODE_231_length_26126_cov_6.673584@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_377_bin.4","NODE_35_length_42154_cov_12.628281","NODE_35_length_42154_cov_12.628281@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_377_bin.4","NODE_69_length_24803_cov_11.742686","NODE_69_length_24803_cov_11.742686@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_377_bin.4","NODE_69_length_24803_cov_11.742686","NODE_69_length_24803_cov_11.742686@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_379_bin.1","NODE_14_length_33887_cov_10.369739","NODE_14_length_33887_cov_10.369739@CAS:1","TypeI","TypeIU"
"skin_mag","SAMPLE_379_bin.1","NODE_14_length_33887_cov_10.369739","NODE_14_length_33887_cov_10.369739@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_379_bin.1","NODE_14_length_33887_cov_10.369739","NODE_14_length_33887_cov_10.369739@CAS:3","TypeI","TypeID"
"skin_mag","SAMPLE_38_bin.3","NODE_616_length_12607_cov_7.432122","NODE_616_length_12607_cov_7.432122@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_38_bin.3","NODE_616_length_12607_cov_7.432122","NODE_616_length_12607_cov_7.432122@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_383_bin.1","NODE_2_length_507132_cov_47.842915","NODE_2_length_507132_cov_47.842915@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_383_bin.1","NODE_9_length_195765_cov_47.386475","NODE_9_length_195765_cov_47.386475@CAS:1","TypeI","TypeIF"
"skin_mag","SAMPLE_383_bin.2","NODE_207_length_3777_cov_3.311660","NODE_207_length_3777_cov_3.311660@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_383_bin.2","NODE_207_length_3777_cov_3.311660","NODE_207_length_3777_cov_3.311660@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_383_bin.4","NODE_3_length_295592_cov_7.676030","NODE_3_length_295592_cov_7.676030@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_384_bin.3","NODE_603_length_12607_cov_6.667623","NODE_603_length_12607_cov_6.667623@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_384_bin.3","NODE_603_length_12607_cov_6.667623","NODE_603_length_12607_cov_6.667623@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_387_bin.1","NODE_459_length_16671_cov_4.567224","NODE_459_length_16671_cov_4.567224@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_387_bin.1","NODE_459_length_16671_cov_4.567224","NODE_459_length_16671_cov_4.567224@CAS:2","TypeI","TypeIC"
"skin_mag","SAMPLE_387_bin.1","NODE_1123_length_4881_cov_13.874637","NODE_1123_length_4881_cov_13.874637@CAS:1","CAS","CAS"
"skin_mag","SAMPLE_387_bin.1","NODE_1123_length_4881_cov_13.874637","NODE_1123_length_4881_cov_13.874637@CAS:2","TypeII","TypeIIU"
"skin_mag","SAMPLE_387_bin.3","NODE_35_length_123556_cov_72.997053","NODE_35_length_123556_cov_72.997053@CAS:1","TypeI","TypeIE"
"skin_mag","SAMPLE_387_bin.3","NODE_35_length_123556_cov_72.997053","NODE_35_length_123556_cov_72.997053@CAS:2","CAS","CAS"
"skin_mag","SAMPLE_387_bin.8","NODE_6_length_218322_cov_46.936591","NODE_6_length_218322_cov_46.936591@CAS:1","CAS","CAS"
