"genome","seqid","Cas_id","type","subtype"
"GCA_003023455.1_ASM302345v1_genomic.fna","PXSI01000074.1","PXSI01000074.1@CAS:1","CAS","CAS"
"GCA_004553595.1_ASM455359v1_genomic.fna","SFKZ01000043.1","SFKZ01000043.1@CAS:1","CAS","CAS"
"GCA_004553595.1_ASM455359v1_genomic.fna","SFKZ01000043.1","SFKZ01000043.1@CAS:2","TypeI","TypeIB"
"GCA_004553595.1_ASM455359v1_genomic.fna","SFKZ01000006.1","SFKZ01000006.1@CAS:1","CAS","CAS"
"GCA_007050055.1_ASM705005v1_genomic.fna","QFVV01000114.1","QFVV01000114.1@CAS:1","CAS","CAS"
"GCA_007050055.1_ASM705005v1_genomic.fna","QFVV01000017.1","QFVV01000017.1@CAS:1","TypeIII","TypeIIIB"
"GCA_007050055.1_ASM705005v1_genomic.fna","QFVV01000018.1","QFVV01000018.1@CAS:1","TypeI","TypeID"
"GCA_009889545.1_ASM988954v1_genomic.fna","WUQS01000011.1","WUQS01000011.1@CAS:1","CAS","CAS"
"GCA_009889545.1_ASM988954v1_genomic.fna","WUQS01000085.1","WUQS01000085.1@CAS:1","TypeIII","TypeIIIB"
"GCA_009889545.1_ASM988954v1_genomic.fna","WUQS01000211.1","WUQS01000211.1@CAS:1","CAS","CAS"
"GCA_009889545.1_ASM988954v1_genomic.fna","WUQS01000211.1","WUQS01000211.1@CAS:2","TypeI","TypeIA"
"GCA_009889545.1_ASM988954v1_genomic.fna","WUQS01000211.1","WUQS01000211.1@CAS:3","TypeI","TypeIB"
"GCA_011605805.1_ASM1160580v1_genomic.fna","JAAOZL010000041.1","JAAOZL010000041.1@CAS:1","CAS","CAS"
"GCA_011605805.1_ASM1160580v1_genomic.fna","JAAOZL010000041.1","JAAOZL010000041.1@CAS:2","TypeI","TypeIB"
"GCA_011605805.1_ASM1160580v1_genomic.fna","JAAOZL010000035.1","JAAOZL010000035.1@CAS:1","CAS","CAS"
"GCA_011605805.1_ASM1160580v1_genomic.fna","JAAOZL010000035.1","JAAOZL010000035.1@CAS:2","TypeI","TypeIA"
"GCA_013166835.1_ASM1316683v1_genomic.fna","JABLTI010000002.1","JABLTI010000002.1@CAS:1","TypeI","TypeIA"
"GCA_013180585.1_ASM1318058v1_genomic.fna","QBUM01000101.1","QBUM01000101.1@CAS:1","CAS","CAS"
"GCA_013180585.1_ASM1318058v1_genomic.fna","QBUM01000101.1","QBUM01000101.1@CAS:2","TypeI","TypeIB"
"GCA_015522425.1_ASM1552242v1_genomic.fna","WAMI01000022.1","WAMI01000022.1@CAS:1","CAS","CAS"
"GCA_015522425.1_ASM1552242v1_genomic.fna","WAMI01000022.1","WAMI01000022.1@CAS:2","TypeI","TypeIA"
"GCA_015522425.1_ASM1552242v1_genomic.fna","WAMI01000022.1","WAMI01000022.1@CAS:3","TypeIII","TypeIIIA"
"GCA_016845365.1_ASM1684536v1_genomic.fna","JAERST010000006.1","JAERST010000006.1@CAS:1","CAS","CAS"
"GCA_018302505.1_ASM1830250v1_genomic.fna","JAGVZL010000055.1","JAGVZL010000055.1@CAS:1","CAS","CAS"
"GCA_018302805.1_ASM1830280v1_genomic.fna","JAGVZD010000002.1","JAGVZD010000002.1@CAS:1","CAS","CAS"
"GCA_018647725.1_ASM1864772v1_genomic.fna","JABGSO010000036.1","JABGSO010000036.1@CAS:1","Type","TypeU"
"GCA_018647725.1_ASM1864772v1_genomic.fna","JABGSO010000036.1","JABGSO010000036.1@CAS:2","CAS","CAS"
"GCA_020062485.1_ASM2006248v1_genomic.fna","JAGUWG010000084.1","JAGUWG010000084.1@CAS:1","CAS","CAS"
"GCA_020062485.1_ASM2006248v1_genomic.fna","JAGUWG010000084.1","JAGUWG010000084.1@CAS:2","TypeI","TypeID"
"GCA_021160065.1_ASM2116006v1_genomic.fna","JAGHDG010000096.1","JAGHDG010000096.1@CAS:1","TypeI","TypeIA"
"GCA_021802005.1_ASM2180200v1_genomic.fna","JAKABD010000151.1","JAKABD010000151.1@CAS:1","CAS","CAS"
"GCA_021802005.1_ASM2180200v1_genomic.fna","JAKABD010000151.1","JAKABD010000151.1@CAS:2","TypeI","TypeIB"
"GCA_026394655.1_ASM2639465v1_genomic.fna","JAPKXU010000058.1","JAPKXU010000058.1@CAS:1","CAS","CAS"
"GCA_027031195.1_ASM2703119v1_genomic.fna","JALVSW010000058.1","JALVSW010000058.1@CAS:1","CAS","CAS"
"GCA_027031195.1_ASM2703119v1_genomic.fna","JALVSW010000113.1","JALVSW010000113.1@CAS:1","CAS","CAS"
"GCA_027031195.1_ASM2703119v1_genomic.fna","JALVSW010000113.1","JALVSW010000113.1@CAS:2","TypeI","TypeIC"
"GCA_027047365.1_ASM2704736v1_genomic.fna","JALTUL010000068.1","JALTUL010000068.1@CAS:1","CAS","CAS"
"GCA_027076205.1_ASM2707620v1_genomic.fna","JALTKD010000492.1","JALTKD010000492.1@CAS:1","CAS","CAS"
"GCA_027076205.1_ASM2707620v1_genomic.fna","JALTKD010000492.1","JALTKD010000492.1@CAS:2","TypeI","TypeIB"
"GCA_027337055.1_ASM2733705v1_genomic.fna","DAHXFD010000132.1","DAHXFD010000132.1@CAS:1","TypeI","TypeIU"
"GCA_027337055.1_ASM2733705v1_genomic.fna","DAHXFD010000132.1","DAHXFD010000132.1@CAS:2","CAS","CAS"
"GCA_027337055.1_ASM2733705v1_genomic.fna","DAHXFD010000132.1","DAHXFD010000132.1@CAS:3","TypeI","TypeID"
"GCA_027337075.1_ASM2733707v1_genomic.fna","DAHXFE010000012.1","DAHXFE010000012.1@CAS:1","CAS","CAS"
"GCA_027337075.1_ASM2733707v1_genomic.fna","DAHXFE010000012.1","DAHXFE010000012.1@CAS:2","TypeI","TypeIB"
"GCA_027337075.1_ASM2733707v1_genomic.fna","DAHXFE010000012.1","DAHXFE010000012.1@CAS:3","TypeIII","TypeIIIA"
"GCA_027373055.1_ASM2737305v1_genomic.fna","DAICRH010000089.1","DAICRH010000089.1@CAS:1","CAS","CAS"
"GCA_027373055.1_ASM2737305v1_genomic.fna","DAICRH010000089.1","DAICRH010000089.1@CAS:2","TypeI","TypeIB"
"GCA_027373055.1_ASM2737305v1_genomic.fna","DAICRH010000089.1","DAICRH010000089.1@CAS:3","TypeI","TypeID"
"GCA_903840245.1_freshwater_MAG_---_AlinenSedimentsD0_bin-0038_genomic.fna","CAIMFF010000060.1","CAIMFF010000060.1@CAS:1","CAS","CAS"
"GCA_903840245.1_freshwater_MAG_---_AlinenSedimentsD0_bin-0038_genomic.fna","CAIMFF010000060.1","CAIMFF010000060.1@CAS:2","TypeIII","TypeIIIU"
"GCA_903840245.1_freshwater_MAG_---_AlinenSedimentsD0_bin-0038_genomic.fna","CAIMFF010000060.1","CAIMFF010000060.1@CAS:3","TypeIII","TypeIIIB"
"GCA_903840245.1_freshwater_MAG_---_AlinenSedimentsD0_bin-0038_genomic.fna","CAIMFF010000060.1","CAIMFF010000060.1@CAS:4","TypeI","TypeID"
"GCA_903840245.1_freshwater_MAG_---_AlinenSedimentsD0_bin-0038_genomic.fna","CAIMFF010000331.1","CAIMFF010000331.1@CAS:1","CAS","CAS"
"GCA_903840245.1_freshwater_MAG_---_AlinenSedimentsD0_bin-0038_genomic.fna","CAIMFF010000331.1","CAIMFF010000331.1@CAS:2","TypeIII","TypeIIIU"
"GCA_903840245.1_freshwater_MAG_---_AlinenSedimentsD0_bin-0038_genomic.fna","CAIMFF010000331.1","CAIMFF010000331.1@CAS:3","TypeIII","TypeIIIB"
"GCA_903840245.1_freshwater_MAG_---_AlinenSedimentsD0_bin-0038_genomic.fna","CAIMFF010000331.1","CAIMFF010000331.1@CAS:4","TypeI","TypeID"
"GCA_903840245.1_freshwater_MAG_---_AlinenSedimentsD0_bin-0038_genomic.fna","CAIMFF010000340.1","CAIMFF010000340.1@CAS:1","CAS","CAS"
"GCF_000022385.1_ASM2238v1_genomic.fna","NC_012589.1","NC_012589.1@CAS:1","TypeIII","TypeIIIB"
"GCF_000022385.1_ASM2238v1_genomic.fna","NC_012589.1","NC_012589.1@CAS:2","TypeIII","TypeIIIB"
"GCF_000215995.1_ASM21599v1_genomic.fna","NC_015680.1","NC_015680.1@CAS:1","TypeIII","TypeIIIB"
"GCF_000231015.2_ASM23101v3_genomic.fna","NC_018001.1","NC_018001.1@CAS:1","TypeI","TypeIA"
"GCF_000231015.2_ASM23101v3_genomic.fna","NC_018001.1","NC_018001.1@CAS:2","TypeI","TypeIA"
"GCF_000828555.1_ASM82855v1_genomic.fna","NZ_AP011528.1","NZ_AP011528.1@CAS:1","TypeI","TypeIB"
"GCF_000979095.1_gtlEnvA5udCFS_genomic.fna","NZ_JJPX01000165.1","NZ_JJPX01000165.1@CAS:1","CAS","CAS"
"GCF_000979095.1_gtlEnvA5udCFS_genomic.fna","NZ_JJPX01000165.1","NZ_JJPX01000165.1@CAS:2","TypeI","TypeIA"
"GCF_000979095.1_gtlEnvA5udCFS_genomic.fna","NZ_JJPX01000165.1","NZ_JJPX01000165.1@CAS:3","TypeI","TypeIB"
"GCF_002243045.1_ASM224304v1_genomic.fna","NZ_MBKP01000034.1","NZ_MBKP01000034.1@CAS:1","CAS","CAS"
"GCF_002243045.1_ASM224304v1_genomic.fna","NZ_MBKP01000034.1","NZ_MBKP01000034.1@CAS:2","TypeI","TypeIA"
"GCF_002243045.1_ASM224304v1_genomic.fna","NZ_MBKP01000034.1","NZ_MBKP01000034.1@CAS:3","TypeI","TypeIB"
"GCF_003841485.1_ASM384148v1_genomic.fna","NZ_REFY01000001.1","NZ_REFY01000001.1@CAS:1","TypeI","TypeID"
"GCF_014647115.1_ASM1464711v1_genomic.fna","NZ_BMOO01000002.1","NZ_BMOO01000002.1@CAS:1","TypeI","TypeID"
"GCF_014647115.1_ASM1464711v1_genomic.fna","NZ_BMOO01000003.1","NZ_BMOO01000003.1@CAS:1","TypeI","TypeIB"
"GCA_000496155.1_fer2_genomic.fna","KI542783.1","KI542783.1@CAS:1","TypeI","TypeID"
"GCA_000496155.1_fer2_genomic.fna","KI542811.1","KI542811.1@CAS:1","CAS","CAS"
"GCA_001873845.1_ASM187384v1_genomic.fna","MNZY01000013.1","MNZY01000013.1@CAS:1","CAS","CAS"
"GCA_002171445.1_ASM217144v1_genomic.fna","NHEY01000028.1","NHEY01000028.1@CAS:1","CAS","CAS"
"GCA_002505735.1_ASM250573v1_genomic.fna","DAVV01000039.1","DAVV01000039.1@CAS:1","CAS","CAS"
"GCA_002505735.1_ASM250573v1_genomic.fna","DAVV01000039.1","DAVV01000039.1@CAS:2","TypeI","TypeID"
"GCA_002505765.1_ASM250576v1_genomic.fna","DAVZ01000027.1","DAVZ01000027.1@CAS:1","CAS","CAS"
"GCA_002505765.1_ASM250576v1_genomic.fna","DAVZ01000025.1","DAVZ01000025.1@CAS:1","CAS","CAS"
"GCA_002505765.1_ASM250576v1_genomic.fna","DAVZ01000040.1","DAVZ01000040.1@CAS:1","CAS","CAS"
"GCA_002505765.1_ASM250576v1_genomic.fna","DAVZ01000040.1","DAVZ01000040.1@CAS:2","TypeI","TypeIB"
"GCA_002505765.1_ASM250576v1_genomic.fna","DAVZ01000059.1","DAVZ01000059.1@CAS:1","TypeI","TypeIA"
"GCA_002509345.1_ASM250934v1_genomic.fna","DACM01000040.1","DACM01000040.1@CAS:1","CAS","CAS"
"GCA_002509345.1_ASM250934v1_genomic.fna","DACM01000050.1","DACM01000050.1@CAS:1","CAS","CAS"
"GCA_003558335.1_ASM355833v1_genomic.fna","PWMA01000123.1","PWMA01000123.1@CAS:1","CAS","CAS"
"GCA_003558335.1_ASM355833v1_genomic.fna","PWMA01000123.1","PWMA01000123.1@CAS:2","TypeI","TypeIB"
"GCA_004347845.1_ASM434784v1_genomic.fna","QNVA01000131.1","QNVA01000131.1@CAS:1","TypeIII","TypeIIIU"
"GCA_004347845.1_ASM434784v1_genomic.fna","QNVA01000059.1","QNVA01000059.1@CAS:1","CAS","CAS"
"GCA_007050185.1_ASM705018v1_genomic.fna","QFWC01000048.1","QFWC01000048.1@CAS:1","TypeIII","TypeIIIU"
"GCA_007050185.1_ASM705018v1_genomic.fna","QFWC01000078.1","QFWC01000078.1@CAS:1","CAS","CAS"
"GCA_013330655.1_ASM1333065v1_genomic.fna","DUHX01000177.1","DUHX01000177.1@CAS:1","CAS","CAS"
"GCA_013330655.1_ASM1333065v1_genomic.fna","DUHX01000177.1","DUHX01000177.1@CAS:2","TypeI","TypeIB"
"GCA_013330655.1_ASM1333065v1_genomic.fna","DUHX01000177.1","DUHX01000177.1@CAS:3","TypeIII","TypeIIIA"
"GCA_013330655.1_ASM1333065v1_genomic.fna","DUHX01000136.1","DUHX01000136.1@CAS:1","TypeI","TypeIU"
"GCA_013330655.1_ASM1333065v1_genomic.fna","DUHX01000136.1","DUHX01000136.1@CAS:2","CAS","CAS"
"GCA_013330655.1_ASM1333065v1_genomic.fna","DUHX01000136.1","DUHX01000136.1@CAS:3","TypeI","TypeID"
"GCA_016784105.1_ASM1678410v1_genomic.fna","JADHVG010000001.1","JADHVG010000001.1@CAS:1","CAS","CAS"
"GCA_018385235.1_ASM1838523v1_genomic.fna","JAHAZO010000081.1","JAHAZO010000081.1@CAS:1","TypeI","TypeIE"
"GCA_018385235.1_ASM1838523v1_genomic.fna","JAHAZO010000081.1","JAHAZO010000081.1@CAS:2","CAS","CAS"
"GCA_018432605.1_SV3_genomic.fna","JAHDSO010000008.1","JAHDSO010000008.1@CAS:1","CAS","CAS"
"GCA_018432605.1_SV3_genomic.fna","JAHDSO010000070.1","JAHDSO010000070.1@CAS:1","CAS","CAS"
"GCA_018432605.1_SV3_genomic.fna","JAHDSO010000070.1","JAHDSO010000070.1@CAS:2","TypeI","TypeIC"
"GCA_018703205.1_ASM1870320v1_genomic.fna","JABJIM010000104.1","JABJIM010000104.1@CAS:1","CAS","CAS"
"GCA_019704295.1_ASM1970429v1_genomic.fna","AP024596.1","AP024596.1@CAS:1","TypeIII","TypeIIIB"
"GCA_019704295.1_ASM1970429v1_genomic.fna","AP024596.1","AP024596.1@CAS:2","TypeIII","TypeIIIB"
"GCA_025920635.1_ASM2592063v1_genomic.fna","JAPDLK010000001.1","JAPDLK010000001.1@CAS:1","TypeI","TypeIB"
"GCA_027036135.1_ASM2703613v1_genomic.fna","JALVSY010000009.1","JALVSY010000009.1@CAS:1","TypeIII","TypeIIIU"
"GCA_027036135.1_ASM2703613v1_genomic.fna","JALVSY010000040.1","JALVSY010000040.1@CAS:1","CAS","CAS"
"GCA_027036135.1_ASM2703613v1_genomic.fna","JALVSY010000040.1","JALVSY010000040.1@CAS:2","TypeI","TypeIA"
"GCA_027036135.1_ASM2703613v1_genomic.fna","JALVSY010000040.1","JALVSY010000040.1@CAS:3","TypeIII","TypeIIIB"
"GCA_027049165.1_ASM2704916v1_genomic.fna","JALTVD010000643.1","JALTVD010000643.1@CAS:1","CAS","CAS"
"GCA_027072415.1_ASM2707241v1_genomic.fna","JALSXR010000125.1","JALSXR010000125.1@CAS:1","CAS","CAS"
"GCA_027072415.1_ASM2707241v1_genomic.fna","JALSXR010000125.1","JALSXR010000125.1@CAS:2","TypeI","TypeIB"
"GCA_027333225.1_ASM2733322v1_genomic.fna","DAHXFL010000104.1","DAHXFL010000104.1@CAS:1","CAS","CAS"
"GCA_027333225.1_ASM2733322v1_genomic.fna","DAHXFL010000104.1","DAHXFL010000104.1@CAS:2","TypeI","TypeIB"
"GCA_027333225.1_ASM2733322v1_genomic.fna","DAHXFL010000118.1","DAHXFL010000118.1@CAS:1","CAS","CAS"
"GCA_027333225.1_ASM2733322v1_genomic.fna","DAHXFL010000118.1","DAHXFL010000118.1@CAS:2","TypeI","TypeIB"
"GCA_027333225.1_ASM2733322v1_genomic.fna","DAHXFL010000070.1","DAHXFL010000070.1@CAS:1","CAS","CAS"
"GCA_027333225.1_ASM2733322v1_genomic.fna","DAHXFL010000070.1","DAHXFL010000070.1@CAS:2","TypeI","TypeIB"
"GCA_027333225.1_ASM2733322v1_genomic.fna","DAHXFL010000070.1","DAHXFL010000070.1@CAS:3","TypeIII","TypeIIIA"
"GCA_946413845.1_SRR14812370_bin.45_metaWRAP_v1.3_MAG_genomic.fna","CAMKMG010000020.1","CAMKMG010000020.1@CAS:1","CAS","CAS"
"GCF_000784335.1_ASM78433v1_genomic.fna","NZ_JROF01000059.1","NZ_JROF01000059.1@CAS:1","CAS","CAS"
"GCF_000784335.1_ASM78433v1_genomic.fna","NZ_JROF01000059.1","NZ_JROF01000059.1@CAS:2","TypeI","TypeIB"
"GCF_002906575.1_ASM290657v1_genomic.fna","NZ_CP026309.1","NZ_CP026309.1@CAS:1","TypeI","TypeID"
"GCF_017875565.1_ASM1787556v1_genomic.fna","NZ_JAGGMV010000001.1","NZ_JAGGMV010000001.1@CAS:1","TypeI","TypeIB"
"GCF_017875565.1_ASM1787556v1_genomic.fna","NZ_JAGGMV010000010.1","NZ_JAGGMV010000010.1@CAS:1","CAS","CAS"
"GCF_017875565.1_ASM1787556v1_genomic.fna","NZ_JAGGMV010000010.1","NZ_JAGGMV010000010.1@CAS:2","TypeI","TypeIB"
"GCF_017875565.1_ASM1787556v1_genomic.fna","NZ_JAGGMV010000010.1","NZ_JAGGMV010000010.1@CAS:3","TypeIII","TypeIIIB"
"GCF_024760425.1_ASM2476042v1_genomic.fna","NZ_CP103305.1","NZ_CP103305.1@CAS:1","TypeI","TypeIB"
"GCF_024760425.1_ASM2476042v1_genomic.fna","NZ_CP103305.1","NZ_CP103305.1@CAS:2","TypeI","TypeIB"
"GCF_900003565.1_ASM90000356v1_genomic.fna","NZ_CEMP01000003.1","NZ_CEMP01000003.1@CAS:1","TypeI","TypeIB"
"GCF_900114025.1_IMG-taxon_2693429900_annotated_assembly_genomic.fna","NZ_FORO01000013.1","NZ_FORO01000013.1@CAS:1","CAS","CAS"
"GCF_900114025.1_IMG-taxon_2693429900_annotated_assembly_genomic.fna","NZ_FORO01000010.1","NZ_FORO01000010.1@CAS:1","CAS","CAS"
"GCF_900114025.1_IMG-taxon_2693429900_annotated_assembly_genomic.fna","NZ_FORO01000010.1","NZ_FORO01000010.1@CAS:2","TypeI","TypeIB"
"GCF_900176435.1_IMG-taxon_2579779151_annotated_assembly_genomic.fna","NZ_FWYE01000004.1","NZ_FWYE01000004.1@CAS:1","TypeI","TypeIB"
"GCA_000337115.1_ASM33711v1_genomic.fna","AOIR01000023.1","AOIR01000023.1@CAS:1","CAS","CAS"
"GCA_000337115.1_ASM33711v1_genomic.fna","AOIR01000023.1","AOIR01000023.1@CAS:2","TypeI","TypeIB"
"GCA_002011235.1_ASM201123v1_genomic.fna","MTMO01000040.1","MTMO01000040.1@CAS:1","TypeI","TypeIB"
"GCA_002011235.1_ASM201123v1_genomic.fna","MTMO01000040.1","MTMO01000040.1@CAS:2","CAS","CAS"
"GCA_015521085.1_ASM1552108v1_genomic.fna","WAOW01000008.1","WAOW01000008.1@CAS:1","CAS","CAS"
"GCA_015521085.1_ASM1552108v1_genomic.fna","WAOW01000009.1","WAOW01000009.1@CAS:1","CAS","CAS"
"GCA_015521085.1_ASM1552108v1_genomic.fna","WAOW01000009.1","WAOW01000009.1@CAS:2","TypeI","TypeID"
"GCA_016932815.1_ASM1693281v1_genomic.fna","JAFGCC010000025.1","JAFGCC010000025.1@CAS:1","TypeI","TypeIB"
"GCA_018238155.1_ASM1823815v1_genomic.fna","JABCTZ010000036.1","JABCTZ010000036.1@CAS:1","TypeI","TypeIB"
"GCA_018433835.1_SM3_genomic.fna","JAHDQM010000005.1","JAHDQM010000005.1@CAS:1","TypeI","TypeIE"
"GCA_018433835.1_SM3_genomic.fna","JAHDQM010000005.1","JAHDQM010000005.1@CAS:2","CAS","CAS"
"GCA_018433835.1_SM3_genomic.fna","JAHDQM010000011.1","JAHDQM010000011.1@CAS:1","TypeI","TypeIC"
"GCA_021409285.1_ASM2140928v1_genomic.fna","JAGFND010000057.1","JAGFND010000057.1@CAS:1","CAS","CAS"
"GCA_021409285.1_ASM2140928v1_genomic.fna","JAGFND010000057.1","JAGFND010000057.1@CAS:2","TypeI","TypeIB"
"GCA_021409285.1_ASM2140928v1_genomic.fna","JAGFND010000082.1","JAGFND010000082.1@CAS:1","CAS","CAS"
"GCA_021409285.1_ASM2140928v1_genomic.fna","JAGFND010000082.1","JAGFND010000082.1@CAS:2","TypeI","TypeIB"
"GCA_022837745.1_ASM2283774v1_genomic.fna","JALHIW010000009.1","JALHIW010000009.1@CAS:1","CAS","CAS"
"GCA_022837745.1_ASM2283774v1_genomic.fna","JALHIW010000009.1","JALHIW010000009.1@CAS:2","TypeI","TypeIB"
"GCA_027077085.1_ASM2707708v1_genomic.fna","JALTGM010000314.1","JALTGM010000314.1@CAS:1","CAS","CAS"
"GCA_027077085.1_ASM2707708v1_genomic.fna","JALTGM010000314.1","JALTGM010000314.1@CAS:2","TypeIII","TypeIIIU"
"GCA_027077085.1_ASM2707708v1_genomic.fna","JALTGM010000314.1","JALTGM010000314.1@CAS:3","TypeI","TypeIA"
"GCA_027077085.1_ASM2707708v1_genomic.fna","JALTGM010000314.1","JALTGM010000314.1@CAS:4","TypeIII","TypeIIIB"
"GCA_027381615.1_ASM2738161v1_genomic.fna","DAIEVS010000074.1","DAIEVS010000074.1@CAS:1","CAS","CAS"
"GCA_027381615.1_ASM2738161v1_genomic.fna","DAIEVS010000074.1","DAIEVS010000074.1@CAS:2","TypeI","TypeIB"
"GCA_027381615.1_ASM2738161v1_genomic.fna","DAIEVS010000074.1","DAIEVS010000074.1@CAS:3","TypeI","TypeID"
"GCA_900314605.1_Rumen_uncultured_genome_RUG012_genomic.fna","OMVX01000009.1","OMVX01000009.1@CAS:1","CAS","CAS"
"GCA_900314605.1_Rumen_uncultured_genome_RUG012_genomic.fna","OMVX01000032.1","OMVX01000032.1@CAS:1","CAS","CAS"
"GCA_900314605.1_Rumen_uncultured_genome_RUG012_genomic.fna","OMVX01000032.1","OMVX01000032.1@CAS:2","TypeIII","TypeIIIA"
"GCA_900314605.1_Rumen_uncultured_genome_RUG012_genomic.fna","OMVX01000091.1","OMVX01000091.1@CAS:1","CAS","CAS"
"GCA_905213915.1_SRR5580226-mag-bin.17_genomic.fna","CAJMKC010000001.1","CAJMKC010000001.1@CAS:1","CAS","CAS"
"GCA_905213915.1_SRR5580226-mag-bin.17_genomic.fna","CAJMKC010000010.1","CAJMKC010000010.1@CAS:1","CAS","CAS"
"GCA_905213915.1_SRR5580226-mag-bin.17_genomic.fna","CAJMKC010000010.1","CAJMKC010000010.1@CAS:2","TypeIII","TypeIIIA"
"GCA_905478305.1_0.2_20180405_Bin_MAXBIN_070_sub_1_genomic.fna","CAJQHX010000024.1","CAJQHX010000024.1@CAS:1","CAS","CAS"
"GCA_905478305.1_0.2_20180405_Bin_MAXBIN_070_sub_1_genomic.fna","CAJQHX010000036.1","CAJQHX010000036.1@CAS:1","CAS","CAS"
"GCA_937881365.1_SRR2134673_bin.150_CONCOCT_v1.1_MAG_genomic.fna","CALGED010000233.1","CALGED010000233.1@CAS:1","CAS","CAS"
"GCF_000190115.1_ASM19011v2_genomic.fna","NZ_AEMA01000041.1","NZ_AEMA01000041.1@CAS:1","CAS","CAS"
"GCF_000190115.1_ASM19011v2_genomic.fna","NZ_AEMA01000041.1","NZ_AEMA01000041.1@CAS:2","TypeIII","TypeIIIA"
"GCF_000337275.1_ASM33727v1_genomic.fna","NZ_AOLR01000061.1","NZ_AOLR01000061.1@CAS:1","CAS","CAS"
"GCF_000337275.1_ASM33727v1_genomic.fna","NZ_AOLR01000061.1","NZ_AOLR01000061.1@CAS:2","TypeI","TypeIB"
"GCF_001559985.1_GG12_C01_04_genomic.fna","NZ_LPRF01000001.1","NZ_LPRF01000001.1@CAS:1","CAS","CAS"
"GCF_001559985.1_GG12_C01_04_genomic.fna","NZ_LPRF01000001.1","NZ_LPRF01000001.1@CAS:2","TypeI","TypeID"
"GCF_020886315.1_ASM2088631v1_genomic.fna","NZ_AP025226.1","NZ_AP025226.1@CAS:1","TypeI","TypeIA"
"GCF_020886315.1_ASM2088631v1_genomic.fna","NZ_AP025226.1","NZ_AP025226.1@CAS:2","TypeIII","TypeIIIB"
"GCF_021083305.1_ASM2108330v1_genomic.fna","NZ_JAJFAY010000011.1","NZ_JAJFAY010000011.1@CAS:1","TypeI","TypeIB"
"GCF_024808815.1_ASM2480881v1_genomic.fna","NZ_JANUCS010000004.1","NZ_JANUCS010000004.1@CAS:1","TypeI","TypeIE"
"GCF_024808815.1_ASM2480881v1_genomic.fna","NZ_JANUCS010000006.1","NZ_JANUCS010000006.1@CAS:1","TypeI","TypeIB"
"GCF_024808815.1_ASM2480881v1_genomic.fna","NZ_JANUCS010000023.1","NZ_JANUCS010000023.1@CAS:1","CAS","CAS"
"GCF_024808815.1_ASM2480881v1_genomic.fna","NZ_JANUCS010000023.1","NZ_JANUCS010000023.1@CAS:2","TypeIII","TypeIIIU"
"GCF_024808815.1_ASM2480881v1_genomic.fna","NZ_JANUCS010000023.1","NZ_JANUCS010000023.1@CAS:3","TypeI","TypeIA"
"GCF_024808815.1_ASM2480881v1_genomic.fna","NZ_JANUCS010000023.1","NZ_JANUCS010000023.1@CAS:4","TypeIII","TypeIIIA"
"GCA_000402775.1_ASM40277v1_genomic.fna","AQSC01000035.1","AQSC01000035.1@CAS:1","CAS","CAS"
"GCA_000402775.1_ASM40277v1_genomic.fna","AQSC01000035.1","AQSC01000035.1@CAS:2","TypeI","TypeIB"
"GCA_002499085.1_ASM249908v1_genomic.fna","DAKD01000032.1","DAKD01000032.1@CAS:1","TypeI","TypeIU"
"GCA_002499085.1_ASM249908v1_genomic.fna","DAKD01000032.1","DAKD01000032.1@CAS:2","CAS","CAS"
"GCA_002499085.1_ASM249908v1_genomic.fna","DAKD01000032.1","DAKD01000032.1@CAS:3","TypeI","TypeIB"
"GCA_002504585.1_ASM250458v1_genomic.fna","DATE01000011.1","DATE01000011.1@CAS:1","TypeI","TypeIB"
"GCA_002506415.1_ASM250641v1_genomic.fna","DAXN01000013.1","DAXN01000013.1@CAS:1","TypeIII","TypeIIIU"
"GCA_002506415.1_ASM250641v1_genomic.fna","DAXN01000013.1","DAXN01000013.1@CAS:2","TypeIII","TypeIIIB"
"GCA_002898815.1_ASM289881v1_genomic.fna","BEHI01000074.1","BEHI01000074.1@CAS:1","CAS","CAS"
"GCA_003022045.1_ASM302204v1_genomic.fna","PXRC01000193.1","PXRC01000193.1@CAS:1","CAS","CAS"
"GCA_003266075.1_ASM326607v1_genomic.fna","MUZZ01000277.1","MUZZ01000277.1@CAS:1","CAS","CAS"
"GCA_003266075.1_ASM326607v1_genomic.fna","MUZZ01000180.1","MUZZ01000180.1@CAS:1","CAS","CAS"
"GCA_003660745.1_ASM366074v1_genomic.fna","QMUU01000200.1","QMUU01000200.1@CAS:1","CAS","CAS"
"GCA_008933945.1_ASM893394v1_genomic.fna","WBTY01000001.1","WBTY01000001.1@CAS:1","TypeI","TypeIB"
"GCA_008933945.1_ASM893394v1_genomic.fna","WBTY01000013.1","WBTY01000013.1@CAS:1","TypeI","TypeIE"
"GCA_008933945.1_ASM893394v1_genomic.fna","WBTY01000013.1","WBTY01000013.1@CAS:2","CAS","CAS"
"GCA_008933945.1_ASM893394v1_genomic.fna","WBTY01000013.1","WBTY01000013.1@CAS:3","TypeI","TypeIA"
"GCA_011523285.1_ASM1152328v1_genomic.fna","WTHC01000027.1","WTHC01000027.1@CAS:1","CAS","CAS"
"GCA_017838255.1_ASM1783825v1_genomic.fna","JAFKPH010000301.1","JAFKPH010000301.1@CAS:1","CAS","CAS"
