user_genome	is_ani_classification	class_tree_mapped	classification_rule
GCF_014267755.1_ASM1426775v1_genomic	True	6	Rule 7
GCF_014267805.1_ASM1426780v1_genomic	True	6	Rule 7
GCF_014267875.1_ASM1426787v1_genomic	True	6	Rule 7
GCF_014269895.1_ASM1426989v1_genomic	True	6	Rule 7
GCF_014269965.1_ASM1426996v1_genomic	True	6	Rule 7
GCF_014305435.1_ASM1430543v1_genomic	True	6	Rule 7
GCF_014305675.1_ASM1430567v1_genomic	True	6	Rule 7
GCF_014305785.1_ASM1430578v1_genomic	True	6	Rule 7
GCF_014305875.1_ASM1430587v1_genomic	True	6	Rule 7
GCF_014305895.1_ASM1430589v1_genomic	True	6	Rule 7
GCF_014305905.1_ASM1430590v1_genomic	True	6	Rule 7
GCF_014305925.1_ASM1430592v1_genomic	True	6	Rule 7
GCF_014306025.1_ASM1430602v1_genomic	True	6	Rule 7
GCF_014324175.1_ASM1432417v1_genomic	True	6	Rule 7
GCF_014397475.1_ASM1439747v1_genomic	True	6	Rule 7
GCF_014531555.1_ASM1453155v1_genomic	True	1	Rule 7
GCF_014648215.1_ASM1464821v1_genomic	True	4	Rule 7
GCF_014853125.1_ASM1485312v1_genomic	True	6	Rule 7
GCF_014854495.1_ASM1485449v1_genomic	True	6	Rule 7
GCF_014856485.1_ASM1485648v1_genomic	True	1	Rule 7
GCF_014893725.1_ASM1489372v1_genomic	True	1	Rule 7
GCF_014901605.1_ASM1490160v1_genomic	True	1	Rule 7
GCF_014931275.1_ASM1493127v1_genomic	True	1	Rule 7
GCF_014931295.1_ASM1493129v1_genomic	True	1	Rule 7
GCF_014931335.1_ASM1493133v1_genomic	True	1	Rule 7
GCF_014931355.1_ASM1493135v1_genomic	True	1	Rule 7
GCF_014931375.1_ASM1493137v1_genomic	True	1	Rule 7
GCF_014931475.1_ASM1493147v1_genomic	True	1	Rule 7
GCF_014982375.1_ASM1498237v1_genomic	True	1	Rule 7
GCF_015229935.1_ASM1522993v1_genomic	True	4	Rule 7
GCF_015229965.1_ASM1522996v1_genomic	True	4	Rule 7
GCF_015229985.1_ASM1522998v1_genomic	True	4	Rule 7
GCF_015235315.1_ASM1523531v1_genomic	True	1	Rule 7
GCF_015273875.1_ASM1527387v1_genomic	True	6	Rule 7
GCF_015291885.1_ASM1529188v1_genomic	True	1	Rule 7
GCF_015337285.1_ASM1533728v1_genomic	True	1	Rule 7
GCF_015537405.1_ASM1553740v1_genomic	True	1	Rule 7
GCF_015548115.1_ASM1554811v1_genomic	True	3	Rule 7
GCF_015548205.1_ASM1554820v1_genomic	True	1	Rule 7
GCF_015548485.1_ASM1554848v1_genomic	True	3	Rule 7
GCF_015551025.1_ASM1555102v1_genomic	True	3	Rule 7
GCF_015552815.1_ASM1555281v1_genomic	True	3	Rule 7
GCF_015554125.1_ASM1555412v1_genomic	True	3	Rule 7
GCF_015555055.1_ASM1555505v1_genomic	True	3	Rule 7
GCF_015556625.1_ASM1555662v1_genomic	True	3	Rule 7
GCF_015560875.1_ASM1556087v1_genomic	True	3	Rule 7
GCF_015666855.2_ASM1566685v2_genomic	True	1	Rule 7
GCF_015671015.1_ASM1567101v1_genomic	True	6	Rule 7
GCF_015671415.1_ASM1567141v1_genomic	True	6	Rule 7
GCF_015680075.1_ASM1568007v1_genomic	True	1	Rule 7
GCF_015686445.1_ASM1568644v1_genomic	True	1	Rule 7
GCF_015701275.1_ASM1570127v1_genomic	True	1	Rule 7
GCF_015704135.1_ASM1570413v1_genomic	True	1	Rule 7
GCF_015704175.1_ASM1570417v1_genomic	True	1	Rule 7
GCF_015704795.1_ASM1570479v1_genomic	True	1	Rule 7
GCF_015704915.1_ASM1570491v1_genomic	True	3	Rule 7
GCF_015831745.1_ASM1583174v1_genomic	True	3	Rule 7
GCF_015831765.1_ASM1583176v1_genomic	True	3	Rule 7
GCF_015844715.1_ASM1584471v1_genomic	True	6	Rule 7
GCF_015854405.1_ASM1585440v1_genomic	True	6	Rule 7
GCF_015910705.1_ASM1591070v1_genomic	True	1	Rule 7
GCF_016026915.1_ASM1602691v1_genomic	True	6	Rule 7
GCF_016113545.1_ASM1611354v1_genomic	True	6	Rule 7
GCF_016126415.1_ASM1612641v1_genomic	True	6	Rule 7
GCF_016127215.1_ASM1612721v1_genomic	True	1	Rule 7
GCF_016162005.1_ASM1616200v1_genomic	True	6	Rule 7
GCF_016456645.1_ASM1645664v1_genomic	True	1	Rule 7
GCF_016527315.1_ASM1652731v1_genomic	True	1	Rule 7
GCF_016529455.1_ASM1652945v1_genomic	True	1	Rule 7
GCF_016585585.1_ASM1658558v1_genomic	True	6	Rule 7
GCF_016600325.1_ASM1660032v1_genomic	True	1	Rule 7
GCF_016602965.1_ASM1660296v1_genomic	True	1	Rule 7
GCF_016603865.1_ASM1660386v1_genomic	True	1	Rule 7
GCF_016603885.1_ASM1660388v1_genomic	True	1	Rule 7
GCF_016603895.1_ASM1660389v1_genomic	True	1	Rule 7
GCF_016603915.1_ASM1660391v1_genomic	True	1	Rule 7
GCF_016603965.1_ASM1660396v1_genomic	True	1	Rule 7
GCF_016604105.1_ASM1660410v1_genomic	True	1	Rule 7
GCF_016604115.1_ASM1660411v1_genomic	True	1	Rule 7
GCF_016604125.1_ASM1660412v1_genomic	True	1	Rule 7
GCF_016604165.1_ASM1660416v1_genomic	True	1	Rule 7
GCF_016604225.1_ASM1660422v1_genomic	True	1	Rule 7
GCF_016604305.1_ASM1660430v1_genomic	True	1	Rule 7
GCF_016604325.1_ASM1660432v1_genomic	True	1	Rule 7
GCF_016604385.1_ASM1660438v1_genomic	True	1	Rule 7
GCF_016604395.1_ASM1660439v1_genomic	True	1	Rule 7
GCF_016604525.1_ASM1660452v1_genomic	True	1	Rule 7
GCF_016604595.1_ASM1660459v1_genomic	True	1	Rule 7
GCF_016633505.1_ASM1663350v1_genomic	True	1	Rule 7
GCF_016644025.1_ASM1664402v1_genomic	True	1	Rule 7
GCF_016654155.1_ASM1665415v1_genomic	True	1	Rule 7
GCF_016761485.1_ASM1676148v1_genomic	True	1	Rule 7
GCF_016761545.1_ASM1676154v1_genomic	True	1	Rule 7
GCF_016761575.1_ASM1676157v1_genomic	True	1	Rule 7
GCF_016761595.1_ASM1676159v1_genomic	True	1	Rule 7
GCF_016761615.1_ASM1676161v1_genomic	True	1	Rule 7
GCF_016761675.1_ASM1676167v1_genomic	True	1	Rule 7
GCF_016761815.1_ASM1676181v1_genomic	True	1	Rule 7
GCF_016766935.1_ASM1676693v1_genomic	True	3	Rule 7
GCF_016767355.1_ASM1676735v1_genomic	True	6	Rule 7
GCF_016809015.1_ASM1680901v1_genomic	True	6	Rule 7
GCF_016822055.1_ASM1682205v1_genomic	True	1	Rule 7
GCF_016837285.1_ASM1683728v1_genomic	True	6	Rule 7
GCF_016837305.1_ASM1683730v1_genomic	True	6	Rule 7
GCF_016837385.1_ASM1683738v1_genomic	True	6	Rule 7
GCF_016837405.1_ASM1683740v1_genomic	True	6	Rule 7
GCF_016837445.1_ASM1683744v1_genomic	True	6	Rule 7
GCF_016837455.1_ASM1683745v1_genomic	True	6	Rule 7
GCF_016837485.1_ASM1683748v1_genomic	True	6	Rule 7
GCF_016837525.1_ASM1683752v1_genomic	True	6	Rule 7
GCF_016837565.1_ASM1683756v1_genomic	True	6	Rule 7
GCF_016838375.1_ASM1683837v1_genomic	True	6	Rule 7
GCF_016838485.1_ASM1683848v1_genomic	True	6	Rule 7
GCF_016838545.1_ASM1683854v1_genomic	True	6	Rule 7
GCF_016838645.1_ASM1683864v1_genomic	True	6	Rule 7
GCF_016864055.1_ASM1686405v1_genomic	True	1	Rule 7
GCF_016864075.1_ASM1686407v1_genomic	True	1	Rule 7
GCF_016864095.1_ASM1686409v1_genomic	True	1	Rule 7
GCF_016881125.1_ASM1688112v1_genomic	True	1	Rule 7
GCF_016888505.1_ASM1688850v1_genomic	True	3	Rule 7
GCF_016894405.1_ASM1689440v1_genomic	True	6	Rule 7
GCF_016901535.1_ASM1690153v1_genomic	True	6	Rule 7
GCF_016919505.2_ASM1691950v2_genomic	True	1	Rule 7
GCF_017089085.1_ASM1708908v1_genomic	True	1	Rule 7
GCF_017089805.1_ASM1708980v1_genomic	True	1	Rule 7
GCF_017124975.1_PDT000949480.1_genomic	True	3	Rule 7
GCF_017160735.1_ASM1716073v1_genomic	True	1	Rule 7
GCF_017160745.1_ASM1716074v1_genomic	True	1	Rule 7
GCF_017160755.1_ASM1716075v1_genomic	True	1	Rule 7
GCF_017160845.1_ASM1716084v1_genomic	True	1	Rule 7
GCF_017161015.1_ASM1716101v1_genomic	True	1	Rule 7
GCF_017161785.1_ASM1716178v1_genomic	True	1	Rule 7
GCF_017169815.1_ASM1716981v1_genomic	True	1	Rule 7
GCF_017169855.1_ASM1716985v1_genomic	True	1	Rule 7
GCF_017169975.1_ASM1716997v1_genomic	True	1	Rule 7
GCF_017357925.1_ASM1735792v1_genomic	True	1	Rule 7
GCF_017498045.1_ASM1749804v1_genomic	True	1	Rule 7
GCF_017498215.1_ASM1749821v1_genomic	True	1	Rule 7
GCF_017498245.1_ASM1749824v1_genomic	True	1	Rule 7
GCF_017565255.1_ASM1756525v1_genomic	True	1	Rule 7
GCF_017570425.1_ASM1757042v1_genomic	True	8	Rule 7
GCF_017570525.1_ASM1757052v1_genomic	True	8	Rule 7
GCF_017576965.1_ASM1757696v1_genomic	True	6	Rule 7
GCF_017582345.1_ASM1758234v1_genomic	True	1	Rule 7
GCF_017599205.1_ASM1759920v1_genomic	True	1	Rule 7
GCF_017604305.1_ASM1760430v1_genomic	True	1	Rule 7
GCF_017641365.1_ASM1764136v1_genomic	True	6	Rule 7
GCF_018068645.1_ASM1806864v1_genomic	True	1	Rule 7
GCF_018068745.1_ASM1806874v1_genomic	True	1	Rule 7
GCF_018068845.1_ASM1806884v1_genomic	True	1	Rule 7
GCF_018101255.1_ASM1810125v1_genomic	True	6	Rule 7
GCF_018101275.1_ASM1810127v1_genomic	True	6	Rule 7
GCF_018128685.1_ASM1812868v1_genomic	True	6	Rule 7
GCF_018128705.1_ASM1812870v1_genomic	True	6	Rule 7
GCF_018128745.1_ASM1812874v1_genomic	True	6	Rule 7
GCF_018128805.1_ASM1812880v1_genomic	True	6	Rule 7
GCF_018128825.1_ASM1812882v1_genomic	True	6	Rule 7
GCF_018128855.1_ASM1812885v1_genomic	True	6	Rule 7
GCF_018138165.1_ASM1813816v1_genomic	True	6	Rule 7
GCF_018139105.1_ASM1813910v1_genomic	True	1	Rule 7
GCF_018253735.1_ASM1825373v1_genomic	True	6	Rule 7
GCF_018253755.1_ASM1825375v1_genomic	True	6	Rule 7
GCF_018257075.1_ASM1825707v1_genomic	True	6	Rule 7
GCF_018288775.1_ASM1828877v1_genomic	True	1	Rule 7
GCF_018289355.1_ASM1828935v1_genomic	True	3	Rule 7
GCF_018292105.1_ASM1829210v1_genomic	True	3	Rule 7
GCF_018334235.1_ASM1833423v1_genomic	True	1	Rule 7
GCF_018334415.1_ASM1833441v1_genomic	True	1	Rule 7
GCF_018407805.1_ASM1840780v1_genomic	True	6	Rule 7
GCF_018421795.1_ASM1842179v1_genomic	True	1	Rule 7
GCF_018423965.1_ASM1842396v1_genomic	True	6	Rule 7
GCF_018441345.1_ASM1844134v1_genomic	True	1	Rule 7
GCF_018500405.1_ASM1850040v1_genomic	True	4	Rule 7
GCF_018500505.1_ASM1850050v1_genomic	True	4	Rule 7
GCF_018500565.1_ASM1850056v1_genomic	True	4	Rule 7
GCF_018588025.1_ASM1858802v1_genomic	True	3	Rule 7
GCF_018588045.1_ASM1858804v1_genomic	True	3	Rule 7
GCF_018588055.1_ASM1858805v1_genomic	True	3	Rule 7
GCF_018588125.1_ASM1858812v1_genomic	True	3	Rule 7
GCF_018597025.1_ASM1859702v1_genomic	True	1	Rule 7
GCF_018597925.1_ASM1859792v1_genomic	True	1	Rule 7
GCF_018704485.1_ASM1870448v1_genomic	True	1	Rule 7
GCF_018704705.1_ASM1870470v1_genomic	True	1	Rule 7
GCF_018784325.1_ASM1878432v1_genomic	True	6	Rule 7
GCF_018786115.1_ASM1878611v1_genomic	True	3	Rule 7
GCF_018847195.1_ASM1884719v1_genomic	True	8	Rule 7
GCF_018847615.1_ASM1884761v1_genomic	True	8	Rule 7
GCF_018847935.1_ASM1884793v1_genomic	True	8	Rule 7
GCF_018884225.1_ASM1888422v1_genomic	True	6	Rule 7
GCF_018916645.1_ASM1891664v1_genomic	True	6	Rule 7
GCF_018917025.1_ASM1891702v1_genomic	True	6	Rule 7
GCF_018966545.1_ASM1896654v1_genomic	True	1	Rule 7
GCF_019036865.1_ASM1903686v1_genomic	True	6	Rule 7
GCF_019037445.1_ASM1903744v1_genomic	True	6	Rule 7
GCF_019037495.1_ASM1903749v1_genomic	True	6	Rule 7
GCF_019037705.1_ASM1903770v1_genomic	True	6	Rule 7
GCF_019037765.1_ASM1903776v1_genomic	True	6	Rule 7
GCF_019041315.1_NA_genomic	True	3	Rule 7
GCF_019041815.1_NA_genomic	True	3	Rule 7
GCF_019046905.1_ASM1904690v1_genomic	True	1	Rule 7
GCF_019048645.1_ASM1904864v1_genomic	True	6	Rule 7
GCF_019052755.1_ASM1905275v1_genomic	True	3	Rule 7
GCF_019061335.1_ASM1906133v1_genomic	True	3	Rule 7
GCF_019093145.1_ASM1909314v1_genomic	True	1	Rule 7
GCF_019128075.1_ASM1912807v1_genomic	True	3	Rule 7
GCF_019128135.1_ASM1912813v1_genomic	True	3	Rule 7
GCF_019128215.1_ASM1912821v1_genomic	True	3	Rule 7
GCF_019128315.1_ASM1912831v1_genomic	True	3	Rule 7
GCF_019128615.1_ASM1912861v1_genomic	True	3	Rule 7
GCF_019128655.1_ASM1912865v1_genomic	True	3	Rule 7
GCF_019128665.1_ASM1912866v1_genomic	True	3	Rule 7
GCF_019128745.1_ASM1912874v1_genomic	True	3	Rule 7
GCF_019128815.1_ASM1912881v1_genomic	True	3	Rule 7
GCF_019130515.1_ASM1913051v1_genomic	True	3	Rule 7
GCF_019130815.1_ASM1913081v1_genomic	True	3	Rule 7
GCF_019131205.1_ASM1913120v1_genomic	True	3	Rule 7
GCF_019131275.1_ASM1913127v1_genomic	True	3	Rule 7
GCF_019131715.1_ASM1913171v1_genomic	True	3	Rule 7
GCF_019132235.1_ASM1913223v1_genomic	True	3	Rule 7
GCF_019134775.1_ASM1913477v1_genomic	True	1	Rule 7
GCF_019284835.1_ASM1928483v1_genomic	True	1	Rule 7
GCF_019295405.1_ASM1929540v1_genomic	True	4	Rule 7
GCF_019295845.1_ASM1929584v1_genomic	True	4	Rule 7
GCF_019335965.1_ASM1933596v1_genomic	True	6	Rule 7
GCF_019342985.1_ASM1934298v1_genomic	True	6	Rule 7
GCF_019351665.1_ASM1935166v1_genomic	True	1	Rule 7
GCF_019352705.1_ASM1935270v1_genomic	True	6	Rule 7
GCF_019394605.1_ASM1939460v1_genomic	True	1	Rule 7
GCF_019448785.1_ASM1944878v1_genomic	True	1	Rule 7
GCF_019449105.1_ASM1944910v1_genomic	True	1	Rule 7
GCF_019584335.1_ASM1958433v1_genomic	True	1	Rule 7
GCF_019633805.1_ASM1963380v1_genomic	True	3	Rule 7
GCF_019633835.1_ASM1963383v1_genomic	True	3	Rule 7
GCF_019732635.1_ASM1973263v1_genomic	True	1	Rule 7
GCF_019732915.1_ASM1973291v1_genomic	True	1	Rule 7
GCF_019793995.1_ASM1979399v1_genomic	True	6	Rule 7
GCF_019815105.1_ASM1981510v1_genomic	True	1	Rule 7
GCF_019815185.1_ASM1981518v1_genomic	True	1	Rule 7
GCF_019920095.1_ASM1992009v1_genomic	True	1	Rule 7
GCF_020023755.1_ASM2002375v1_genomic	True	6	Rule 7
GCF_020084945.1_ASM2008494v1_genomic	True	1	Rule 7
GCF_020097235.1_ASM2009723v1_genomic	True	1	Rule 7
GCF_020099235.1_ASM2009923v1_genomic	True	1	Rule 7
GCF_020166865.1_ASM2016686v1_genomic	True	6	Rule 7
GCF_020167275.1_ASM2016727v1_genomic	True	6	Rule 7
GCF_020179025.1_ASM2017902v1_genomic	True	6	Rule 7
GCF_020179095.1_ASM2017909v1_genomic	True	6	Rule 7
GCF_020297435.1_ASM2029743v1_genomic	True	3	Rule 7
GCF_020313435.1_ASM2031343v1_genomic	True	3	Rule 7
GCF_020351945.1_ASM2035194v1_genomic	True	4	Rule 7
GCF_020412465.1_ASM2041246v1_genomic	True	6	Rule 7
GCF_020467805.1_ASM2046780v1_genomic	True	6	Rule 7
GCF_020524595.1_ASM2052459v1_genomic	True	6	Rule 7
GCF_020524725.1_ASM2052472v1_genomic	True	1	Rule 7
GCF_020540925.1_ASM2054092v1_genomic	True	1	Rule 7
GCF_020554725.1_ASM2055472v1_genomic	True	3	Rule 7
GCF_020558905.1_ASM2055890v1_genomic	True	3	Rule 7
GCF_020559265.1_ASM2055926v1_genomic	True	3	Rule 7
GCF_020563305.1_ASM2056330v1_genomic	True	3	Rule 7
GCF_020563585.1_ASM2056358v1_genomic	True	3	Rule 7
GCF_020592195.1_ASM2059219v1_genomic	True	1	Rule 7
GCF_020592725.1_ASM2059272v1_genomic	True	6	Rule 7
GCF_020657695.1_ASM2065769v1_genomic	True	1	Rule 7
GCF_020695585.1_ASM2069558v1_genomic	True	1	Rule 7
GCF_020784205.1_ASM2078420v1_genomic	True	6	Rule 7
GCF_020784235.1_ASM2078423v1_genomic	True	6	Rule 7
GCF_020784315.1_ASM2078431v1_genomic	True	6	Rule 7
GCF_020784595.1_ASM2078459v1_genomic	True	6	Rule 7
GCF_020784715.1_ASM2078471v1_genomic	True	6	Rule 7
GCF_020784725.1_ASM2078472v1_genomic	True	6	Rule 7
GCF_020784755.1_ASM2078475v1_genomic	True	6	Rule 7
GCF_020784995.1_ASM2078499v1_genomic	True	6	Rule 7
GCF_020785025.1_ASM2078502v1_genomic	True	6	Rule 7
GCF_020785175.1_ASM2078517v1_genomic	True	6	Rule 7
GCF_020785225.1_ASM2078522v1_genomic	True	6	Rule 7
GCF_020785275.1_ASM2078527v1_genomic	True	6	Rule 7
GCF_020785595.1_ASM2078559v1_genomic	True	6	Rule 7
GCF_020785665.1_ASM2078566v1_genomic	True	6	Rule 7
GCF_020785755.1_ASM2078575v1_genomic	True	6	Rule 7
GCF_020785815.1_ASM2078581v1_genomic	True	6	Rule 7
GCF_020785855.1_ASM2078585v1_genomic	True	6	Rule 7
GCF_020785865.1_ASM2078586v1_genomic	True	6	Rule 7
GCF_020785935.1_ASM2078593v1_genomic	True	6	Rule 7
GCF_020790135.1_ASM2079013v1_genomic	True	1	Rule 7
GCF_020809485.1_ASM2080948v1_genomic	True	1	Rule 7
GCF_020827015.1_ASM2082701v1_genomic	True	6	Rule 7
GCF_020827685.1_ASM2082768v1_genomic	True	3	Rule 7
GCF_020827855.1_ASM2082785v1_genomic	True	3	Rule 7
GCF_020827875.1_ASM2082787v1_genomic	True	3	Rule 7
GCF_020844685.1_ASM2084468v1_genomic	True	6	Rule 7
GCF_020861435.1_ASM2086143v1_genomic	True	1	Rule 7
GCF_020922995.1_ASM2092299v1_genomic	True	1	Rule 7
GCF_021013115.1_ASM2101311v1_genomic	True	1	Rule 7
GCF_021019695.1_ASM2101969v1_genomic	True	1	Rule 7
GCF_021020445.1_ASM2102044v1_genomic	True	1	Rule 7
GCF_021061125.1_ASM2106112v1_genomic	True	1	Rule 7
GCF_021117135.1_ASM2111713v1_genomic	True	1	Rule 7
GCF_021121685.1_ASM2112168v1_genomic	True	6	Rule 7
GCF_021124205.1_ASM2112420v1_genomic	True	6	Rule 7
GCF_021165875.1_ASM2116587v1_genomic	True	6	Rule 7
GCF_021228635.1_ASM2122863v1_genomic	True	1	Rule 7
GCF_021228935.1_ASM2122893v1_genomic	True	1	Rule 7
GCF_021279005.2_ASM2127900v2_genomic	True	6	Rule 7
GCF_021286605.1_ASM2128660v1_genomic	True	1	Rule 7
GCF_021287275.1_ASM2128727v1_genomic	True	1	Rule 7
GCF_021287345.1_ASM2128734v1_genomic	True	1	Rule 7
GCF_021288365.1_ASM2128836v1_genomic	True	1	Rule 7
GCF_021308715.1_ASM2130871v1_genomic	True	1	Rule 7
GCF_021308795.1_ASM2130879v1_genomic	True	1	Rule 7
GCF_021308855.1_ASM2130885v1_genomic	True	1	Rule 7
GCF_021308915.1_ASM2130891v1_genomic	True	1	Rule 7
GCF_021309215.1_ASM2130921v1_genomic	True	1	Rule 7
GCF_021309275.1_ASM2130927v1_genomic	True	1	Rule 7
GCF_021309295.1_ASM2130929v1_genomic	True	1	Rule 7
GCF_021309315.1_ASM2130931v1_genomic	True	1	Rule 7
GCF_021309335.1_ASM2130933v1_genomic	True	1	Rule 7
GCF_021309365.1_ASM2130936v1_genomic	True	1	Rule 7
GCF_021309535.1_ASM2130953v1_genomic	True	1	Rule 7
GCF_021309575.1_ASM2130957v1_genomic	True	1	Rule 7
GCF_021309645.1_ASM2130964v1_genomic	True	1	Rule 7
GCF_021309675.1_ASM2130967v1_genomic	True	1	Rule 7
GCF_021309765.1_ASM2130976v1_genomic	True	1	Rule 7
GCF_021309825.1_ASM2130982v1_genomic	True	1	Rule 7
GCF_021309895.1_ASM2130989v1_genomic	True	1	Rule 7
GCF_021309915.1_ASM2130991v1_genomic	True	1	Rule 7
GCF_021309995.1_ASM2130999v1_genomic	True	1	Rule 7
GCF_021310015.1_ASM2131001v1_genomic	True	1	Rule 7
GCF_021310045.1_ASM2131004v1_genomic	True	1	Rule 7
GCF_021310075.1_ASM2131007v1_genomic	True	1	Rule 7
GCF_021310115.1_ASM2131011v1_genomic	True	1	Rule 7
GCF_021310165.1_ASM2131016v1_genomic	True	1	Rule 7
GCF_021310195.1_ASM2131019v1_genomic	True	1	Rule 7
GCF_021310215.1_ASM2131021v1_genomic	True	1	Rule 7
GCF_021310255.1_ASM2131025v1_genomic	True	1	Rule 7
GCF_021310275.1_ASM2131027v1_genomic	True	1	Rule 7
GCF_021341795.1_ASM2134179v1_genomic	True	1	Rule 7
GCF_021359565.1_ASM2135956v1_genomic	True	3	Rule 7
GCF_021378035.1_ASM2137803v1_genomic	True	1	Rule 7
GCF_021394795.1_ASM2139479v1_genomic	True	1	Rule 7
GCF_021406545.1_ASM2140654v1_genomic	True	3	Rule 7
GCF_021409325.1_ASM2140932v1_genomic	True	3	Rule 7
GCF_021409565.1_ASM2140956v1_genomic	True	3	Rule 7
GCF_021409785.1_ASM2140978v1_genomic	True	3	Rule 7
GCF_021410585.1_ASM2141058v1_genomic	True	3	Rule 7
GCF_021411305.1_ASM2141130v1_genomic	True	3	Rule 7
GCF_021411845.1_ASM2141184v1_genomic	True	3	Rule 7
GCF_021411865.1_ASM2141186v1_genomic	True	3	Rule 7
GCF_021412305.1_ASM2141230v1_genomic	True	3	Rule 7
GCF_021413205.1_ASM2141320v1_genomic	True	3	Rule 7
GCF_021416825.1_ASM2141682v1_genomic	True	1	Rule 7
GCF_021440645.1_ASM2144064v1_genomic	True	1	Rule 7
GCF_021494755.1_ASM2149475v1_genomic	True	6	Rule 7
GCF_021531575.1_ASM2153157v1_genomic	True	3	Rule 7
GCF_021532075.1_ASM2153207v1_genomic	True	3	Rule 7
GCF_021532175.1_ASM2153217v1_genomic	True	3	Rule 7
GCF_021650105.1_ASM2165010v1_genomic	True	1	Rule 7
GCF_021890855.1_ASM2189085v1_genomic	True	3	Rule 7
GCF_021890905.1_ASM2189090v1_genomic	True	3	Rule 7
GCF_021891375.1_ASM2189137v1_genomic	True	3	Rule 7
GCF_021891655.1_ASM2189165v1_genomic	True	1	Rule 7
GCF_022095055.1_ASM2209505v1_genomic	True	1	Rule 7
GCF_022112225.1_ASM2211222v1_genomic	True	4	Rule 7
GCF_022112375.1_ASM2211237v1_genomic	True	4	Rule 7
GCF_022112415.1_ASM2211241v1_genomic	True	4	Rule 7
GCF_022112455.1_ASM2211245v1_genomic	True	4	Rule 7
GCF_022112495.1_ASM2211249v1_genomic	True	4	Rule 7
GCF_022112515.1_ASM2211251v1_genomic	True	4	Rule 7
GCF_022112655.1_ASM2211265v1_genomic	True	4	Rule 7
GCF_022112675.1_ASM2211267v1_genomic	True	4	Rule 7
GCF_022112765.1_ASM2211276v1_genomic	True	4	Rule 7
GCF_022112875.1_ASM2211287v1_genomic	True	4	Rule 7
GCF_022112935.1_ASM2211293v1_genomic	True	4	Rule 7
GCF_022135705.1_NA_genomic	True	3	Rule 7
GCF_022137525.1_NA_genomic	True	3	Rule 7
GCF_022221505.1_ASM2222150v1_genomic	True	3	Rule 7
GCF_022290435.1_ASM2229043v1_genomic	True	1	Rule 7
GCF_022343985.1_ASM2234398v1_genomic	True	1	Rule 7
GCF_022352615.1_ASM2235261v1_genomic	True	6	Rule 7
GCF_022352885.1_ASM2235288v1_genomic	True	6	Rule 7
GCF_022406105.1_ASM2240610v1_genomic	True	1	Rule 7
GCF_022406815.1_ASM2240681v1_genomic	True	1	Rule 7
GCF_022409615.1_ASM2240961v1_genomic	True	1	Rule 7
GCF_022424125.1_ASM2242412v1_genomic	True	1	Rule 7
GCF_022439585.1_ASM2243958v1_genomic	True	1	Rule 7
GCF_022454155.1_ASM2245415v1_genomic	True	6	Rule 7
GCF_022455765.1_ASM2245576v1_genomic	True	6	Rule 7
GCF_022456095.1_ASM2245609v1_genomic	True	6	Rule 7
GCF_022456315.1_ASM2245631v1_genomic	True	6	Rule 7
GCF_022456425.1_ASM2245642v1_genomic	True	6	Rule 7
GCF_022457365.1_ASM2245736v1_genomic	True	6	Rule 7
GCF_022457385.1_ASM2245738v1_genomic	True	6	Rule 7
GCF_022457715.1_ASM2245771v1_genomic	True	6	Rule 7
GCF_022457915.1_ASM2245791v1_genomic	True	6	Rule 7
GCF_022457995.1_ASM2245799v1_genomic	True	6	Rule 7
GCF_022458035.1_ASM2245803v1_genomic	True	6	Rule 7
GCF_022458415.1_ASM2245841v1_genomic	True	6	Rule 7
GCF_022458425.1_ASM2245842v1_genomic	True	6	Rule 7
GCF_022465035.1_ASM2246503v1_genomic	True	4	Rule 7
GCF_022465135.1_ASM2246513v1_genomic	True	4	Rule 7
GCF_022465585.1_ASM2246558v1_genomic	True	4	Rule 7
GCF_022540565.1_ASM2254056v1_genomic	True	1	Rule 7
GCF_022556155.1_ASM2255615v1_genomic	True	1	Rule 7
GCF_022576135.1_ASM2257613v1_genomic	True	1	Rule 7
GCF_022576265.1_ASM2257626v1_genomic	True	1	Rule 7
GCF_022576795.1_ASM2257679v1_genomic	True	1	Rule 7
GCF_022602975.1_ASM2260297v1_genomic	True	1	Rule 7
GCF_022758335.1_ASM2275833v1_genomic	True	6	Rule 7
GCF_022809595.1_ASM2280959v1_genomic	True	1	Rule 7
GCF_022810685.1_ASM2281068v1_genomic	True	6	Rule 7
GCF_022810965.1_ASM2281096v1_genomic	True	1	Rule 7
GCF_022832325.1_ASM2283232v1_genomic	True	3	Rule 7
GCF_022835295.1_ASM2283529v1_genomic	True	3	Rule 7
GCF_022855865.1_ASM2285586v1_genomic	True	1	Rule 7
GCF_022864855.1_ASM2286485v1_genomic	True	1	Rule 7
GCF_022964955.1_ASM2296495v1_genomic	True	6	Rule 7
GCF_023004785.1_ASM2300478v1_genomic	True	1	Rule 7
GCF_023023685.1_ASM2302368v1_genomic	True	1	Rule 7
GCF_023060535.1_ASM2306053v1_genomic	True	1	Rule 7
GCF_023060825.1_ASM2306082v1_genomic	True	6	Rule 7
GCF_023060855.1_ASM2306085v1_genomic	True	6	Rule 7
GCF_023061875.1_ASM2306187v1_genomic	True	6	Rule 7
GCF_023062395.1_ASM2306239v1_genomic	True	6	Rule 7
GCF_023062515.1_ASM2306251v1_genomic	True	6	Rule 7
GCF_023062555.1_ASM2306255v1_genomic	True	6	Rule 7
