species	crispr_positive	crispr_negative	distance
Staphylococcus epidermidis	GCA_016887065.1_ASM1688706v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.00194878265553
Staphylococcus epidermidis	GCF_009897165.1_ASM989716v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.00155205946603
Staphylococcus epidermidis	GCA_021999915.1_ASM2199991v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.001548783788
Staphylococcus epidermidis	GCA_022007115.1_ASM2200711v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.001741899198
Staphylococcus epidermidis	GCF_001069375.1_ASM106937v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.00175581512748
Staphylococcus epidermidis	GCA_016859435.1_ASM1685943v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.00155205946603
Staphylococcus epidermidis	GCA_016884545.1_ASM1688454v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.00155205946603
Staphylococcus epidermidis	GCF_026154205.1_ASM2615420v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.00289991952
Staphylococcus epidermidis	GCF_001075015.1_ASM107501v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.00155580339188
Staphylococcus epidermidis	GCA_016882675.1_ASM1688267v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.00155205946603
Staphylococcus epidermidis	GCF_000221705.1_ASM22170v2_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.00155976037553
Staphylococcus epidermidis	GCF_009897225.1_ASM989722v1_genomic	GCF_016026915.1_ASM1602691v1_genomic	0.00155205946603
Staphylococcus epidermidis	GCA_021990115.1_ASM2199011v1_genomic	GCA_017849975.1_ASM1784997v1_genomic	0.00450299282
Staphylococcus epidermidis	GCF_000276425.1_ASM27642v1_genomic	GCA_017849975.1_ASM1784997v1_genomic	0.00548986282
Bacteroides sp.	GCA_019414785.1_ASM1941478v1_genomic	GCA_018363275.1_ASM1836327v1_genomic	0.00245465
Bacteroides sp.	GCA_018369195.1_ASM1836919v1_genomic	GCA_018363275.1_ASM1836327v1_genomic	0.10437064852
Bacteroides sp.	GCA_019411995.1_ASM1941199v1_genomic	GCA_018363275.1_ASM1836327v1_genomic	0.09563707500000002
Bacteroides sp.	GCA_003527745.1_ASM352774v1_genomic	GCA_018363275.1_ASM1836327v1_genomic	0.00209084852
Bacteroides sp.	GCA_003545565.1_ASM354556v1_genomic	GCA_018264655.1_ASM1826465v1_genomic	0.016918043520000002
Bacteroides sp.	GCA_021203515.1_ASM2120351v1_genomic	GCA_018264655.1_ASM1826465v1_genomic	0.06897786352
Bacteroides sp.	GCA_020861095.1_ASM2086109v1_genomic	GCA_018059695.1_ASM1805969v1_genomic	0.22918211704000002
Bacteroides sp.	GCA_014803785.1_ASM1480378v1_genomic	GCA_014801875.1_ASM1480187v1_genomic	0.40402381352
Bacteroides sp.	GCA_014802115.1_ASM1480211v1_genomic	GCA_014801875.1_ASM1480187v1_genomic	0.38008027352
Bacteroides sp.	GCA_017398085.1_ASM1739808v1_genomic	GCA_017513825.1_ASM1751382v1_genomic	0.11285284
Bacteroides sp.	GCA_015060735.1_ASM1506073v1_genomic	GCA_017513825.1_ASM1751382v1_genomic	0.06933657352
Bacteroides sp.	GCA_021631585.1_ASM2163158v1_genomic	GCA_011053095.1_ASM1105309v1_genomic	1.3822960775200002
Bacteroides sp.	GCA_021634265.1_ASM2163426v1_genomic	GCA_011053095.1_ASM1105309v1_genomic	1.3917950375200001
Bacteroides sp.	GCA_022785425.1_ASM2278542v1_genomic	GCA_011053095.1_ASM1105309v1_genomic	1.3766556579200004
Bacteroides sp.	GCA_023663425.1_ASM2366342v1_genomic	GCA_011053095.1_ASM1105309v1_genomic	1.16575133704
Bacteroides sp.	GCA_021633585.1_ASM2163358v1_genomic	GCA_011053095.1_ASM1105309v1_genomic	1.38099342852
Bacteroides sp.	GCA_021631105.1_ASM2163110v1_genomic	GCA_011053095.1_ASM1105309v1_genomic	1.3820271535200002
Bacteroides sp.	GCA_023662825.1_ASM2366282v1_genomic	GCA_011053095.1_ASM1105309v1_genomic	1.16575133704
Bacteroides sp.	GCA_022781135.1_ASM2278113v1_genomic	GCA_011053095.1_ASM1105309v1_genomic	1.3767813235200004
Bacteroides sp.	GCA_023667725.1_ASM2366772v1_genomic	GCA_003486545.1_ASM348654v1_genomic	0.766716950980922
Bacteroides sp.	GCA_014802045.1_ASM1480204v1_genomic	GCA_023666905.1_ASM2366690v1_genomic	0.36311551804
Bacteroides sp.	GCA_019417705.1_ASM1941770v1_genomic	GCA_017472185.1_ASM1747218v1_genomic	0.13971793000000002
Bacteroides sp.	GCA_019424485.1_ASM1942448v1_genomic	GCA_019412895.1_ASM1941289v1_genomic	0.0035797419999999995
Bacteroides sp.	GCA_019421825.1_ASM1942182v1_genomic	GCA_019424495.1_ASM1942449v1_genomic	0.06791265752
Bacteroides sp.	GCA_019418995.1_ASM1941899v1_genomic	GCA_017987515.1_ASM1798751v1_genomic	0.0030813938199999997
Bacteroides sp.	GCA_018374845.1_ASM1837484v1_genomic	GCA_017987515.1_ASM1798751v1_genomic	0.10189998582000001
Bacteroides sp.	GCA_022648025.1_ASM2264802v1_genomic	GCA_017987515.1_ASM1798751v1_genomic	0.14951765681999998
Bacteroides sp.	GCA_009775685.1_ASM977568v1_genomic	GCA_017987515.1_ASM1798751v1_genomic	0.01569978582
Bacteroides sp.	GCA_014801245.1_ASM1480124v1_genomic	GCA_014802325.1_ASM1480232v1_genomic	0.29499688352000003
Vibrio parahaemolyticus	GCA_015779915.1_PDT000648391.1_genomic	GCA_018126725.1_PDT001010283.1_genomic	0.0019550567699999997
Vibrio parahaemolyticus	GCA_014918755.1_ASM1491875v1_genomic	GCA_018126725.1_PDT001010283.1_genomic	0.00196412297
Vibrio parahaemolyticus	GCF_001267655.1_ASM126765v1_genomic	GCA_018126725.1_PDT001010283.1_genomic	0.0012048405
Vibrio parahaemolyticus	GCF_905331605.1_20556-1_genomic	GCA_018126725.1_PDT001010283.1_genomic	0.0019387889700000001
Vibrio parahaemolyticus	GCF_006373905.1_ASM637390v1_genomic	GCA_018126725.1_PDT001010283.1_genomic	0.0025331352
Vibrio parahaemolyticus	GCA_015778585.1_PDT000648394.1_genomic	GCA_018126725.1_PDT001010283.1_genomic	0.0019550567699999997
Vibrio parahaemolyticus	GCA_019377495.1_PDT001097255.1_genomic	GCA_018126725.1_PDT001010283.1_genomic	0.00174526897
Vibrio parahaemolyticus	GCF_006377475.1_ASM637747v1_genomic	GCA_018126725.1_PDT001010283.1_genomic	0.0016378243
Vibrio parahaemolyticus	GCF_009859405.1_ASM985940v1_genomic	GCA_018126725.1_PDT001010283.1_genomic	0.0016378243
Vibrio parahaemolyticus	GCA_015815355.2_PDT000264813.2_genomic	GCA_024105515.1_PDT001331968.1_genomic	5.803784291e-4
Vibrio parahaemolyticus	GCA_016827455.1_ASM1682745v1_genomic	GCA_024105515.1_PDT001331968.1_genomic	6.161054111e-4
Vibrio parahaemolyticus	GCF_006371305.1_ASM637130v1_genomic	GCA_024105515.1_PDT001331968.1_genomic	5.77639667e-4
Vibrio parahaemolyticus	GCA_024051135.1_PDT001333187.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	7.834167130999999e-4
Vibrio parahaemolyticus	GCA_015800415.1_PDT000380995.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	6.272967111000001e-4
Vibrio parahaemolyticus	GCA_018126645.1_PDT001010296.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	9.355647669999999e-4
Vibrio parahaemolyticus	GCA_015803035.1_PDT000362292.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	2.128890971e-4
Vibrio parahaemolyticus	GCA_015745945.1_PDT000836463.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	6.078494671000001e-4
Vibrio parahaemolyticus	GCA_015806075.1_PDT000343653.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	4.0664172e-4
Vibrio parahaemolyticus	GCF_000489635.1_S141_genomic	GCA_024105515.1_PDT001331968.1_genomic	0.0016656723111
Vibrio parahaemolyticus	GCA_022609885.1_PDT001269355.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	4.1515099e-4
Vibrio parahaemolyticus	GCA_015817875.1_PDT000168084.2_genomic	GCA_024105515.1_PDT001331968.1_genomic	7.262491771e-4
Vibrio parahaemolyticus	GCA_018071165.1_PDT000828072.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	4.0309519e-4
Vibrio parahaemolyticus	GCA_021887815.1_ASM2188781v1_genomic	GCA_024105515.1_PDT001331968.1_genomic	4.46578367e-4
Vibrio parahaemolyticus	GCA_025068775.1_PDT001332631.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	4.4484762e-4
Vibrio parahaemolyticus	GCA_001280725.1_ASM128072v1_genomic	GCA_024105515.1_PDT001331968.1_genomic	5.0692668e-4
Vibrio parahaemolyticus	GCA_025069855.1_PDT001332193.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	0.0012311803471
Vibrio parahaemolyticus	GCA_015781975.1_PDT000628183.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	6.0000409e-4
Vibrio parahaemolyticus	GCF_026537775.1_ASM2653777v1_genomic	GCA_024105515.1_PDT001331968.1_genomic	4.466331e-5
Vibrio parahaemolyticus	GCA_024047495.1_PDT001333580.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	2.0450841000000002e-4
Vibrio parahaemolyticus	GCA_015784015.1_PDT000624392.1_genomic	GCA_024105515.1_PDT001331968.1_genomic	4.0881678e-4
Enterococcus faecium	GCF_000159675.1_ASM15967v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0023565548402
Enterococcus faecium	GCF_002263125.1_ASM226312v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0030690914402
Enterococcus faecium	GCF_003795795.1_ASM379579v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.002087544508
Enterococcus faecium	GCA_015340625.1_PDT000866312.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0023084597402
Enterococcus faecium	GCA_015507745.1_PDT000362787.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0018781575732000001
Enterococcus faecium	GCA_015502665.1_PDT000551868.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0018781575732000001
Enterococcus faecium	GCA_013371415.1_ASM1337141v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0057916433502
Enterococcus faecium	GCF_005844995.1_ASM584499v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0023103217402
Enterococcus faecium	GCA_015509245.1_PDT000341232.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0024671560900000004
Enterococcus faecium	GCF_023956255.1_ASM2395625v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0024840998932
Enterococcus faecium	GCA_015507375.1_PDT000372239.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0024807745692
Enterococcus faecium	GCA_022950475.1_PDT001276173.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0027080745502
Enterococcus faecium	GCF_002946315.1_ASM294631v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0020642043
Enterococcus faecium	GCF_006375675.1_ASM637567v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0026368922999999997
Enterococcus faecium	GCA_015509765.1_PDT000336900.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0018781575732000001
Enterococcus faecium	GCF_000294345.2_ASM29434v2_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0028904743092000003
Enterococcus faecium	GCA_023688425.1_PDT001324023.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0025408155922
Enterococcus faecium	GCF_003795975.1_ASM379597v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0020975031292000002
Enterococcus faecium	GCA_015503905.1_PDT000522520.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0025407109702
Enterococcus faecium	GCF_003583905.1_ASM358390v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0023493334292
Enterococcus faecium	GCA_013322355.1_ASM1332235v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0021319145502
Enterococcus faecium	GCF_001025245.1_ASM102524v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0017658007292
Enterococcus faecium	GCA_013326515.1_ASM1332651v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0018781575732000001
Enterococcus faecium	GCF_013248515.1_ASM1324851v1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.00227404815
Enterococcus faecium	GCA_015505765.1_PDT000410971.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0020880093
Enterococcus faecium	GCA_015507855.1_PDT000362789.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.002288742
Enterococcus faecium	GCA_015509685.1_PDT000336915.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0029299738402
Enterococcus faecium	GCA_015506535.1_PDT000417465.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0026846554592000003
Enterococcus faecium	GCA_015504045.1_PDT000485476.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.00265241556
Enterococcus faecium	GCA_015499535.1_PDT000643771.1_genomic	GCA_013322815.1_ASM1332281v1_genomic	0.0022796992022
Enterobacter bugandensis	GCF_900324475.1_EB-247_genomic	GCF_019815185.1_ASM1981518v1_genomic	2.0797852e-4
Enterobacter bugandensis	GCF_013366465.1_ASM1336646v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	8.05255e-4
Enterobacter bugandensis	GCA_021368855.1_PDT001216423.1_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.00100796
Enterobacter bugandensis	GCA_023688005.1_PDT001324324.1_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.00100796
Enterobacter bugandensis	GCF_023153455.1_ASM2315345v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	2.0797852e-4
Enterobacter bugandensis	GCF_001054435.1_ASM105443v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	8.05269e-4
Enterobacter bugandensis	GCF_020097235.1_ASM2009723v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	2.0797852e-4
Enterobacter bugandensis	GCA_025213635.1_PDT001416988.1_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.0012078050000000002
Enterobacter bugandensis	GCF_023151985.1_ASM2315198v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	8.05255e-4
Enterobacter bugandensis	GCF_013366435.1_ASM1336643v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	8.05255e-4
Enterobacter bugandensis	GCA_023613735.1_PDT001316844.1_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.00100796
Enterobacter bugandensis	GCF_020099235.1_ASM2009923v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	2.0797852e-4
Enterobacter bugandensis	GCF_023152455.1_ASM2315245v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	8.05177e-4
Enterobacter bugandensis	GCF_003627555.1_ASM362755v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.001006471
Enterobacter bugandensis	GCF_003985275.1_ASM398527v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	4.0300199999999996e-4
Enterobacter bugandensis	GCA_015684255.1_PDT000538163.1_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.00100796
Enterobacter bugandensis	GCF_023153835.1_ASM2315383v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	2.0797852e-4
Enterobacter bugandensis	GCF_013366505.1_ASM1336650v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	8.05255e-4
Enterobacter bugandensis	GCF_900078165.1_11983_7_53_genomic	GCF_019815185.1_ASM1981518v1_genomic	4.0302899999999995e-4
Enterobacter bugandensis	GCA_023588065.1_PDT001317179.1_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.00100796
Enterobacter bugandensis	GCF_023152335.1_ASM2315233v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.0012094550000000001
Enterobacter bugandensis	GCA_018455145.1_PDT000712937.2_genomic	GCF_019815185.1_ASM1981518v1_genomic	4.0300199999999996e-4
Enterobacter bugandensis	GCF_025535875.1_ASM2553587v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.001211105
Enterobacter bugandensis	GCF_019046905.1_ASM1904690v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	2.0797852e-4
Enterobacter bugandensis	GCF_023151635.1_ASM2315163v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	4.0300199999999996e-4
Enterobacter bugandensis	GCF_023151655.1_ASM2315165v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	4.0300199999999996e-4
Enterobacter bugandensis	GCF_023154785.1_ASM2315478v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	8.06104e-4
Enterobacter bugandensis	GCA_024888255.1_PDT001396370.1_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.00100796
Enterobacter bugandensis	GCF_023152215.1_ASM2315221v1_genomic	GCF_019815185.1_ASM1981518v1_genomic	8.05255e-4
Enterobacter bugandensis	GCF_903936295.1_ASM_IMP80_genomic	GCF_019815185.1_ASM1981518v1_genomic	0.00100796
Streptococcus uberis	GCF_023504405.1_ASM2350440v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00159512433
Streptococcus uberis	GCF_023061875.1_ASM2306187v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.003183030129
Streptococcus uberis	GCF_023060825.1_ASM2306082v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00112193475
Streptococcus uberis	GCF_009706935.1_ASM970693v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00137014718
Streptococcus uberis	GCF_900475695.1_46463_C01_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00136066779
Streptococcus uberis	GCF_016837455.1_ASM1683745v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00182537319
Streptococcus uberis	GCF_023504215.1_ASM2350421v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00115716287
Streptococcus uberis	GCF_023504395.1_ASM2350439v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	7.143479299999999e-4
Streptococcus uberis	GCA_023062415.1_ASM2306241v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.0016018832500000002
Streptococcus uberis	GCF_000975405.1_ASM97540v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.0016797226300000001
Streptococcus uberis	GCF_000975415.1_ASM97541v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00161237663
Streptococcus uberis	GCA_023062075.1_ASM2306207v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00191434159
Streptococcus uberis	GCF_016837405.1_ASM1683740v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.001501860844
Streptococcus uberis	GCA_023062175.1_ASM2306217v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00186076273
Streptococcus uberis	GCF_023504115.1_ASM2350411v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00115716287
Streptococcus uberis	GCF_016838485.1_ASM1683848v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.00114966681
Streptococcus uberis	GCF_023062395.1_ASM2306239v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	9.0660103e-4
Streptococcus uberis	GCF_023507605.1_ASM2350760v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0
Streptococcus uberis	GCF_016837485.1_ASM1683748v1_genomic	GCF_023504335.1_ASM2350433v1_genomic	0.0014348967100000002
Streptococcus uberis	GCA_023060915.1_ASM2306091v1_genomic	GCF_009706695.1_ASM970669v1_genomic	0.0043557035
Streptococcus uberis	GCF_016837285.1_ASM1683728v1_genomic	GCF_000009545.1_ASM954v1_genomic	0.00137012934
Streptococcus uberis	GCF_009707085.1_ASM970708v1_genomic	GCF_000009545.1_ASM954v1_genomic	0.00116991074
Streptococcus uberis	GCF_900460135.1_41686_D01_genomic	GCF_000009545.1_ASM954v1_genomic	0.0023588152399999997
Streptococcus uberis	GCA_023060725.1_ASM2306072v1_genomic	GCF_000009545.1_ASM954v1_genomic	0.0013908219400000001
Streptococcus uberis	GCA_023062115.1_ASM2306211v1_genomic	GCF_000009545.1_ASM954v1_genomic	0.00259893814
Streptococcus uberis	GCA_023062135.1_ASM2306213v1_genomic	GCF_000009545.1_ASM954v1_genomic	0.00326918654
Streptococcus uberis	GCF_009706895.1_ASM970689v1_genomic	GCF_000009545.1_ASM954v1_genomic	8.671001e-4
Streptococcus uberis	GCF_016838375.1_ASM1683837v1_genomic	GCF_000009545.1_ASM954v1_genomic	0.0015619868400000001
Streptococcus uberis	GCF_023504445.1_ASM2350444v1_genomic	GCF_000009545.1_ASM954v1_genomic	0.0011820433400000002
Streptococcus uberis	GCF_009707105.1_ASM970710v1_genomic	GCF_000009545.1_ASM954v1_genomic	0.00116991074
Streptococcus anginosus	GCF_002999575.1_ASM299957v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.011403467680000001
Streptococcus anginosus	GCF_001076575.1_ASM107657v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.01328326
Streptococcus anginosus	GCF_015671415.1_ASM1567141v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.011328267
Streptococcus anginosus	GCF_023109855.1_ASM2310985v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.01163087462
Streptococcus anginosus	GCF_025908815.1_ASM2590881v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.0106329452
Streptococcus anginosus	GCF_023109745.1_ASM2310974v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.01149172773
Streptococcus anginosus	GCA_003934435.1_ASM393443v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.0112670232
Streptococcus anginosus	GCF_023109925.1_ASM2310992v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.010236469
Streptococcus anginosus	GCF_025909115.1_ASM2590911v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.01200198012
Streptococcus anginosus	GCF_901542375.1_42042_E01_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.013178195
Streptococcus anginosus	GCF_027658905.1_ASM2765890v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.0104541054
Streptococcus anginosus	GCF_002999485.1_ASM299948v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.011617220630000001
Streptococcus anginosus	GCF_026783965.1_ASM2678396v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.01059236883
Streptococcus anginosus	GCF_023109055.1_ASM2310905v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.011002423720000001
Streptococcus anginosus	GCA_905371845.1_SRR9217392-mag-bin.17_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.01216038172
Streptococcus anginosus	GCF_002999615.1_ASM299961v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.00972156673
Streptococcus anginosus	GCF_000831165.1_ASM83116v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.00954387235
Streptococcus anginosus	GCF_001697145.1_ASM169714v1_genomic	GCF_026784085.1_ASM2678408v1_genomic	0.01011789435
Streptococcus anginosus	GCF_023109975.1_ASM2310997v1_genomic	GCF_027687505.1_ASM2768750v1_genomic	0.014248460385629998
Streptococcus anginosus	GCF_027660775.1_ASM2766077v1_genomic	GCF_027687505.1_ASM2768750v1_genomic	0.012833328849999999
Streptococcus anginosus	GCF_023110155.1_ASM2311015v1_genomic	GCF_027687505.1_ASM2768750v1_genomic	0.014248460385629998
Streptococcus anginosus	GCF_025908915.1_ASM2590891v1_genomic	GCF_027687505.1_ASM2768750v1_genomic	0.01359906959723
Streptococcus anginosus	GCF_000214555.1_ASM21455v1_genomic	GCF_027687505.1_ASM2768750v1_genomic	0.00973901738563
